name,mass,radius,orbital_period,semi_major_axis,eccentricity,temp_calculated,detection_type,star_name,star_metallicity,star_mass,star_radius,star_teff,kepler_ratio,orbital_velocity,thermal_equilibrium,star_compactness,radius_period_ratio,log_semi_major,star_mass_orbit_ratio,orbital_frequency,star_density,radius_normalized,log_radius,log_mass,mass_source
Kepler-632 Ab,0.033881374344818554,0.197,30.99660733,0.1915235506357506,0.2174,871.0,Primary Transit,Kepler-632 A,0.21,0.928,0.853,5324.0,136760.84321120687,0.0388228926644087,2.190321258302126e+16,1.0879249706916765,0.0063555342654979,-0.7177778155215202,4.845357121458751,0.0322615952563347,1.4952054890630495,0.2309495896834701,-1.6245515502441483,,Predicted
Kepler-633 b,0.018285449917504953,0.1449999999999999,8.50340718,0.0834498304999839,0.1706,744.4,Primary Transit,Kepler-633,-0.05,1.02,1.15,5899.0,124425.55147058817,0.0616612538697842,1.738852190946773e+17,0.8869565217391305,0.0170519883301648,-1.0785745411057222,12.222912783510042,0.1175999195183782,0.6706665570806281,0.1260869565217391,-1.9310215365615628,,Predicted
Kepler-633 c,0.03709736840877541,0.20484,23.78319931,0.1636,0.151,853.0,Primary Transit,Kepler-633,-0.05,1.02,1.15,5899.0,129178.62359111688,0.04322080906173,4.524254072624809e+16,0.8869565217391305,0.0086128025641139,-0.7862167006646958,6.234718826405868,0.0420464878154359,0.6706665570806281,0.1781217391304348,-1.5855260923877876,,Predicted
Kepler-634 b,0.015777151458395262,0.169,5.16950177,0.060081617826572,0.1368,941.0,Primary Transit,Kepler-634,-0.18,1.03,1.24,6075.0,123217.5364077669,0.0730252072937188,3.773131072474295e+17,0.8306451612903226,0.0326917384922377,-1.2212583815349611,17.14334662180929,0.1934422395990397,0.5402218790910007,0.1362903225806451,-1.7778565640590636,,Predicted
Kepler-635 b,0.10911374447682906,0.236,23.44971004,0.1792829334693374,0.0263999999999999,872.2,Primary Transit,Kepler-635,0.41,1.33,1.51,6174.0,95424.1071428571,0.048037604366156,4.520522147752619e+16,0.880794701986755,0.0100640903276601,-0.7464610503868541,7.418441757187492,0.042644450540933,0.3862965229537103,0.1562913907284768,-1.443923473956527,,Predicted
Kepler-636 Ab,0.06635845171576256,0.3952,16.080657264,0.1185,0.0,614.0,Primary Transit,Kepler-636 A,-0.02,0.85,0.8,5203.0,155400.54598174212,0.0463014320047497,5.218895524019876e+16,1.0625,0.0245761098885391,-0.9262816496538774,7.172995780590718,0.0621865128758582,1.6601562499999996,0.494,-0.9283633131084243,,Predicted
Kepler-637 b,0.0933507468277787,0.424,23.20584623,0.1909162846313456,0.352,834.8,Primary Transit,Kepler-637,0.38,1.64,2.56,6096.0,77386.62347560973,0.0516922495567612,3.788731991828328e+16,0.640625,0.0182712578458725,-0.7191570259075394,8.590152501484077,0.0430925892591334,0.0977516174316406,0.165625,-0.8580218237501793,,Predicted
Kepler-638 b,0.022285515507027218,0.163,6.07972888,0.0635204818478476,0.1552,750.8,Primary Transit,Kepler-638,0.04,0.88,0.93,5382.0,144220.52556818182,0.0656461770136309,2.0794438889017734e+17,0.9462365591397848,0.0268104060587649,-1.1970862161372,13.853799190438892,0.1644810187654289,1.0940415760663484,0.175268817204301,-1.8140050781753747,,Predicted
Kepler-639 b,0.03545085097981097,0.212,10.21420496,0.0978591443094744,0.3369999999999999,707.8,Primary Transit,Kepler-639,0.23,1.14,1.29,5896.0,111328.12499999996,0.0601972586321056,1.261906192505327e+17,0.883720930232558,0.0207554088477973,-1.0093985860755514,11.649396773742572,0.0979028719235726,0.5310503757181407,0.1643410852713178,-1.5511690043101247,,Predicted
Kepler-640 b,0.03192997864773798,0.228,22.24813967,0.1579306213792939,0.254,781.2,Primary Transit,Kepler-640,0.15,1.01,0.94,5653.0,125657.4876237623,0.0446018127593012,4.094333865909688e+16,1.074468085106383,0.0102480478539714,-0.8015336558896077,6.395213234641398,0.0449475783068922,1.2160118663494603,0.2425531914893617,-1.4784096500276962,,Predicted
Kepler-641 b,0.02609809704520722,0.1649999999999999,9.48961571,0.0897833678968278,0.2656,700.4,Primary Transit,Kepler-641,0.15,1.02,1.13,5713.0,124425.5514705882,0.0594466156731701,1.32149374410415e+17,0.9026548672566372,0.0173874269561965,-1.0468041076492864,11.360678752573705,0.1053783451890698,0.7069111655232496,0.1460176991150442,-1.8018098050815563,,Predicted
Kepler-642 b,0.05665924500574638,0.259,4.41745855,0.0599313994029434,0.01402412,1020.8,Primary Transit,Kepler-642,0.06,1.4,1.66,6570.0,90652.90178571425,0.085243604191212,5.187434678263744e+17,0.8433734939759036,0.0586309972280328,-1.2223455813744195,23.360041880337636,0.2263745066719414,0.3060580251037537,0.1560240963855421,-1.3509272172825992,,Predicted
Kepler-643 b,0.5099293702597665,0.906,16.33889626,0.1281283484500405,0.164,1084.8,Primary Transit,Kepler-643,0.13,1.0,2.52,4908.0,126914.06249999993,0.0492722484801724,3.5344981591024004e+16,0.3968253968253968,0.055450502015734,-0.8923547717904263,7.804674079522047,0.061203644608978,0.0624882522085847,0.3595238095238095,-0.0987159729391577,,Predicted
Kepler-644 b,0.0628271972758253,0.281,3.1739171,0.0490858022666172,0.0552,750.6,Primary Transit,Kepler-644,0.08,1.49,1.81,6747.0,85177.22315436238,0.0971717854863732,8.600645621269636e+17,0.8232044198895028,0.0885341334214431,-1.309044106429252,30.35500961982512,0.3150680904677693,0.2512757302553349,0.1552486187845304,-1.2694006096483912,,Predicted
Kepler-645 Ab,0.028474852573345026,0.187,3.27582262,0.0457161677300323,0.1756,903.2,Primary Transit,Kepler-645 A,-0.01,1.13,1.21,6170.0,112313.32964601762,0.0876858080251905,6.934274365983508e+17,0.933884297520661,0.0570848979606838,-1.3399301825518346,24.717732393340327,0.3052668340143521,0.6378555409607685,0.1545454545454545,-1.6766466621275504,,Predicted
Kepler-646 b,0.024240254805447323,0.178,15.87364565,0.1226804955756437,0.2594,811.8000000000001,Primary Transit,Kepler-646,-0.07,0.93,0.91,5634.0,136466.73387096767,0.0485600034342706,6.694471966265787e+16,1.021978021978022,0.0112135550915488,-0.9112244783259008,7.580667127535119,0.0629975005143194,1.2341239246202411,0.1956043956043955,-1.725971728690052,,Predicted
Kepler-647 b,0.019308713699049525,0.1039999999999999,16.2254649,0.1287974483253866,0.1046,1239.4,Primary Transit,Kepler-647,-0.14,1.03,1.07,6020.0,123217.536407767,0.0498758118739816,7.917196917321221e+16,0.9626168224299064,0.0064096776666165,-0.8900927409294789,7.997052840657725,0.0616315160251587,0.8407868131975775,0.0971962616822429,-2.2633643798407648,,Predicted
Kepler-647 c,0.05482975949991467,0.357,29.6663,0.1925830597006814,0.2284,830.0,Primary Transit,Kepler-647,-0.14,1.03,1.07,6020.0,123217.53640776694,0.0407882024763118,3.541194657225536e+16,0.9626168224299064,0.0120338565982276,-0.7153819176376729,5.348341653730385,0.0337082817877524,0.8407868131975775,0.333644859813084,-1.030019497202498,,Predicted
Kepler-648 b,0.04653005003969665,0.287,17.4211749,0.1359183660289243,0.2186,910.0,Primary Transit,Kepler-648,0.21,1.05,0.98,5741.0,120870.5357142857,0.0490208200830814,5.880224369593578e+16,1.0714285714285714,0.0164742046186563,-0.8667218550696109,7.725225300137531,0.0574014098211022,1.115606592491224,0.2928571428571428,-1.248273063222516,,Predicted
Kepler-649 Ab,0.03149440941586225,0.202,29.90722674,0.1897891693172224,0.1052,641.0,Primary Transit,Kepler-649 A,-0.17,0.97,0.94,5871.0,130839.23969072162,0.0398726545420837,3.2984163275545416e+16,1.0319148936170213,0.0067542203680768,-0.7217285750487471,5.110934430503233,0.0334367344954298,1.167852980553442,0.2148936170212766,-1.5994875815809322,,Predicted
Kepler-650 Ab,0.06635214066342783,0.264,3.03214559,0.0427698804876,0.2119,860.356,Primary Transit,Kepler-650 A,0.13,1.08,1.35,5849.0,117513.02083333326,0.0886273685392249,6.398090989479515e+17,0.8,0.0870670593360261,-1.3688619632958738,25.25141496042095,0.3297994671819172,0.4389574759945129,0.1955555555555555,-1.3318061758358208,,Predicted
Kepler-651 b,0.03281781886422083,0.211,21.38521506,0.149108285018873,0.071,817.4,Primary Transit,Kepler-651,-0.04,0.92,0.87,5522.0,137950.06793478256,0.043809472244294,4.181981033999896e+16,1.057471264367816,0.0098666297910964,-0.8264982248366493,6.170012617900832,0.0467612786307887,1.3971082895598048,0.2425287356321839,-1.5558971455060706,,Predicted
Kepler-652 b,0.06381996047628756,0.222,4.18200253,0.0511301252853588,0.035,508.8,Primary Transit,Kepler-652,0.17,0.97,0.88,5490.0,130839.23969072156,0.0768196694388939,3.47484681573602e+17,1.1022727272727273,0.0530846163787471,-1.2913231431100882,18.97120326982183,0.2391198935979601,1.4233893688955672,0.2522727272727272,-1.5050778971098575,,Predicted
Kepler-653 b,0.027500611707350724,0.174,14.70748976,0.1202419041264322,0.3442,958.4,Primary Transit,Kepler-653,0.23,1.02,1.19,5665.0,124425.55147058818,0.0513685324717503,7.123410411850045e+16,0.8571428571428572,0.0118307068602031,-0.9199441549672676,8.482899596529077,0.0679925681620872,0.6052841304589063,0.146218487394958,-1.7486999797676082,,Predicted
Kepler-653 c,0.013257071621963325,0.07,0.90037648,0.0186772487547277,0.41,965.8,Primary Transit,Kepler-653,0.23,1.02,1.19,5665.0,124425.5514705882,0.1303372728641729,2.95239085045009e+18,0.8571428571428572,0.0777452560733261,-1.7286870969838324,54.611897790449945,1.1106465153332303,0.6052841304589063,0.0588235294117647,-2.659260036932778,,Predicted
Kepler-654 Ab,0.04371210449591221,0.1849999999999999,13.72465129,0.1155691920249955,0.2192,559.62,Primary Transit,Kepler-654 A,0.04,1.04,1.11,5865.0,122032.75240384613,0.0529079124817653,8.85906548144388e+16,0.9369369369369368,0.0134793952932555,-0.9371579229807376,8.99893805414047,0.0728615961797598,0.7604390365529882,0.1666666666666666,-1.6873994539038124,,Predicted
Kepler-655 b,0.05279916094917278,0.242,46.4063358,0.2692242755308155,0.1956,681.142,Primary Transit,Kepler-655,0.0,1.15,1.24,6170.0,110360.05434782608,0.0364516177196495,1.999457706656e+16,0.9274193548387096,0.0052148051732194,-0.5698857830299572,4.27153159845116,0.0215487817075184,0.6031603504414085,0.1951612903225806,-1.4188175528254507,,Predicted
Kepler-656 b,0.07632595479545921,0.3185,1.260258822,0.0232,0.0,1569.0,Primary Transit,Kepler-656,0.272,0.87,0.894,5139.72,127190.75281351448,0.1156666365526671,1.296527913633414e+18,0.9731543624161072,0.2527258642748862,-1.6345120151091004,37.5,0.7934877999211499,1.2176057665271676,0.3562639821029082,-1.144132803969919,,Predicted
Kepler-656 c,0.015898352831774216,0.13605,5.25449393,0.0602,0.106,975.0,Primary Transit,Kepler-656,0.272,0.87,0.894,5139.72,126552.96235173366,0.0719855728317895,1.9255945967319587e+17,0.9731543624161072,0.0258921224027372,-1.2204035087421754,14.451827242524915,0.1903132848418763,1.2176057665271676,0.1521812080536912,-1.9947328137528817,,Predicted
Kepler-657 b,0.052313492617157814,0.314,24.54350418,0.1686145010862345,0.3209999999999999,722.02,Primary Transit,Kepler-657,0.03,1.01,1.01,5808.0,125657.48762376234,0.0431656436681832,4.002364032664022e+16,1.0,0.0127936091642477,-0.7731050781637194,5.989994890673465,0.0407439782300882,0.9802960494069208,0.3108910891089109,-1.1583622930738835,,Predicted
Kepler-658 b,0.01523853518645114,0.1449999999999999,1.28707676,0.0201842786689424,0.2308,879.0,Primary Transit,Kepler-658,-0.04,0.63,0.6,4103.0,201450.89285714272,0.0985345762662341,6.956320783331799e+17,1.05,0.1126583934279102,-1.694986766476385,31.21241092303096,0.7769544374338637,2.916666666666667,0.2416666666666666,-1.9310215365615628,,Predicted
Kepler-659 b,0.03254303050971423,0.223,17.671796,0.1248033495598937,0.1462,812.6,Primary Transit,Kepler-659,0.0199999999999999,0.79,0.74,4870.0,160650.71202531637,0.0443736772562065,3.611298288415891e+16,1.0675675675675675,0.0126189777202045,-0.9037737585970452,6.329958312704383,0.0565873440367917,1.9495390203936591,0.3013513513513514,-1.5005835075220182,,Predicted
Kepler-65 b,0.016232323507202204,0.127,2.15491,0.035,0.02,1235.6,Primary Transit,Kepler-65,0.17,1.25,1.41,6211.0,108306.40485364429,0.1020513551616009,1.2148146713987272e+18,0.8865248226950355,0.0589351759470233,-1.4559319556497243,35.71428571428571,0.4640565035198685,0.445915609222391,0.0900709219858156,-2.0635681925235456,,Predicted
Kepler-65 c,0.03269953103422658,0.23,5.859944,0.068,0.08,785.6,Primary Transit,Kepler-65,0.17,1.25,1.41,6211.0,109209.44332363116,0.0729113795094649,3.218313089237545e+17,0.8865248226950355,0.0392495218384339,-1.1674910872937636,18.38235294117647,0.1706500949497128,0.445915609222391,0.1631205673758865,-1.4696759700589417,,Predicted
Kepler-660 b,0.0581119389423018,0.229,9.27358194,0.0798023195653787,0.07,482.5999999999999,Primary Transit,Kepler-660,-0.07,0.75,0.71,4779.0,169218.7499999999,0.0540689417547797,8.190625936231566e+16,1.0563380281690142,0.024693802403605,-1.097984485092831,9.398223060240202,0.1078331982690175,2.095493013626293,0.3225352112676056,-1.4740332754278973,,Predicted
Kepler-661 b,0.041605462044754654,0.274,6.02930132,0.05852940247661,0.136,972.34,Primary Transit,Kepler-661,-0.05,0.7,0.67,4483.0,181305.8035714285,0.0609939795941458,1.179035209367588e+17,1.044776119402985,0.0454447348801602,-1.2326259095512164,11.95980089288865,0.1658566966429204,2.327413943869425,0.408955223880597,-1.2946271725940668,,Predicted
Kepler-662 Ab,0.031597255746943984,0.194,21.67697486,0.1430116984121072,0.058,795.8,Primary Transit,Kepler-662 A,-0.03,0.79,0.74,4897.0,160650.71202531634,0.0414526938385604,2.811753777823979e+16,1.0675675675675675,0.0089495882729459,-0.8446284356256806,5.524023620246154,0.0461318983141543,1.9495390203936591,0.2621621621621621,-1.6398971199188088,,Predicted
Kepler-663 b,0.0445084908047422,0.232,4.99678284,0.0553082459396034,0.1384,555.4,Primary Transit,Kepler-663,0.03,0.86,0.82,5264.0,147574.49127906968,0.0695471405064286,2.5100579702601862e+17,1.048780487804878,0.046429874466988,-1.2572101146429415,15.54921848252282,0.2001287692542588,1.5597568230292658,0.2829268292682927,-1.4610179073158271,,Predicted
Kepler-664 b,0.03922053879674332,0.237,2.52559332,0.0370265137469301,0.118,581.0,Primary Transit,Kepler-664,0.07,1.01,1.02,5754.0,125657.48762376234,0.0921147697487553,7.995650177278918e+17,0.9901960784313726,0.0938393359386934,-1.4314871772767022,27.27775039538359,0.3959465651421662,0.9517455578925148,0.2323529411764705,-1.439695137847006,,Predicted
Kepler-665 b,0.030862237072261444,0.232,16.01310205,0.1168663362981783,0.0682,619.06,Primary Transit,Kepler-665,-0.03,0.79,0.74,4913.0,160650.71202531637,0.0458557526730195,4.265875711143578e+16,1.0675675675675675,0.014488135982372,-0.9323105706636624,6.759859383153383,0.0624488619929828,1.9495390203936591,0.3135135135135135,-1.4610179073158271,,Predicted
Kepler-666 b,0.05048730197279958,0.214,4.49876092,0.0547651694101902,0.1486,601.4000000000001,Primary Transit,Kepler-666,0.01,1.03,1.05,5887.0,123217.5364077669,0.0764876626925328,4.004674960627238e+17,0.9809523809523808,0.0475686536371886,-1.2614955645490142,18.807574432671167,0.2222834282111617,0.8897527264874203,0.2038095238095238,-1.5417792639602856,,Predicted
Kepler-667 b,0.07522601692908513,0.422,41.43962808,0.2309162244693299,0.2772799999999999,768.5999999999999,Primary Transit,Kepler-667,0.15,0.91,0.87,5327.0,139466.00274725273,0.0350121247703793,1.5101562729794458e+16,1.0459770114942528,0.0101834890792292,-0.636545551924926,3.940823136578112,0.0241314907090739,1.3819223298906764,0.4850574712643678,-0.8627499649461253,,Predicted
Kepler-668 b,0.02913323230243196,0.241,8.35390639,0.0782101115225827,0.048,690.8000000000001,Primary Transit,Kepler-668,-0.06,0.87,0.82,5352.0,145878.23275862058,0.0588238125555017,1.3413391749441229e+17,1.0609756097560976,0.0288487790919572,-1.1067370948356023,11.123881337885482,0.1197044775599885,1.5778935302737922,0.2939024390243902,-1.422958345491482,,Predicted
Kepler-669 b,0.15734359576904106,0.431,4.12554687,0.0536270262678624,0.3703999999999999,930.2,Primary Transit,Kepler-669,0.14,1.15,1.2,6038.0,110360.05434782604,0.0816736675479745,4.621734619081104e+17,0.9583333333333331,0.104470998289737,-1.2706162849176863,21.444411149256126,0.242392107400782,0.6655092592592593,0.3591666666666667,-0.8416471888783893,,Predicted
Kepler-670 b,1.0900474366547872,1.176,2.81650485,0.039553247952718,0.2128,864.48,Primary Transit,Kepler-670,0.07,0.99,0.99,5709.0,128196.02272727268,0.0882371590404855,6.790095279793736e+17,1.0,0.4175387803788088,-1.4028178481959817,25.029550068389995,0.3550499833153137,1.0203040506070808,1.1878787878787878,0.1621188494764351,,Predicted
Kepler-671 b,0.051963848589751144,0.24,4.28095859,0.0519335504198845,0.0224,499.6,Primary Transit,Kepler-671,0.08,0.97,0.95,5624.0,130839.2396907216,0.076223143505784,3.709242438546479e+17,1.0210526315789474,0.0560622101228968,-1.2845519859923415,18.677713966357317,0.2335925421787366,1.1313602565971717,0.2526315789473684,-1.4271163556401458,,Predicted
Kepler-672 b,0.0392710617648145,0.223,38.3774623,0.2225642754857581,0.148,564.76,Primary Transit,Kepler-672,-0.01,0.95,0.92,5627.0,133593.74999999994,0.0364383808054756,2.023935879510168e+16,1.0326086956521738,0.0058107020796943,-0.6525445444241116,4.268429863357789,0.0260569599986291,1.2200008218952905,0.242391304347826,-1.5005835075220182,,Predicted
Kepler-673 b,0.11023939446872226,0.583,3.72873109,0.0458527109922975,0.1552,651.1199999999999,Primary Transit,Kepler-673,0.0,0.88,0.84,5355.0,144220.52556818174,0.0772651803112881,3.911180551831679e+17,1.0476190476190477,0.1563534580338964,-1.338634982039995,19.191885952999023,0.2681877496293249,1.4847208724759748,0.694047619047619,-0.5395680926316447,,Predicted
Kepler-674 b,0.015964832157590373,0.1509999999999999,2.24338185,0.0287617938655713,0.198,896.2,Primary Transit,Kepler-674,-0.27,0.6,0.57,4192.0,211523.4374999999,0.0805550248274879,3.732958459642636e+17,1.0526315789473684,0.0673090940804393,-1.5411840306110138,20.861007585421028,0.4457555899366842,3.239863277769679,0.2649122807017544,-1.890475442167213,,Predicted
Kepler-675 b,0.03211883149117535,0.218,2.33743801,0.0323990679296742,0.0822,657.6600000000001,Primary Transit,Kepler-675,-0.05,0.79,0.75,4945.0,160650.71202531632,0.0870908005735915,5.696395712696879e+17,1.0533333333333337,0.0932645054402961,-1.4894674835841837,24.383417501848555,0.4278188322949364,1.8725925925925928,0.2906666666666667,-1.523260216193048,,Predicted
Kepler-676 b,0.033100450874116234,0.271,11.59822172,0.0814606268799457,0.232994,869.8,Primary Transit,Kepler-676,-0.02,0.51,0.49,3701.0,248851.10294117624,0.0441302318822814,2.827358275408124e+16,1.0408163265306123,0.0233656509198032,-1.0890522521256203,6.260693288692992,0.0862201140952149,4.3349284736801845,0.553061224489796,-1.305636458102436,,Predicted
Kepler-677 b,0.07354669084187332,0.48,6.57531678,0.0698405855393496,0.238,806.0799999999999,Primary Transit,Kepler-677,0.06,1.0,0.99,5723.0,126914.06249999993,0.0667376729651131,2.1992734936933222e+17,1.0101010101010102,0.0730002851664889,-1.1558921281879038,14.318322108519254,0.1520839274301853,1.0306101521283646,0.4848484848484848,-0.7339691750802004,,Predicted
Kepler-678 b,0.09972070729892862,0.459,7.27503724,0.0731862536245212,0.2533999999999999,949.0,Primary Transit,Kepler-678,0.07,0.94,0.91,5520.0,135014.96010638293,0.0632083078465603,1.7333939570265203e+17,1.0329670329670328,0.0630924605411367,-1.135570483636193,12.8439420443985,0.1374563410482281,1.2473940743473406,0.5043956043956044,-0.7787050689215919,,Predicted
Kepler-679 b,0.02980853123528291,0.269,12.39358604,0.101734399576156,0.0826,919.6,Primary Transit,Kepler-679,-0.09,0.87,0.84,5403.0,145878.23275862058,0.0515763623690985,8.233874014095728e+16,1.0357142857142858,0.0217047752871371,-0.9925321737237036,8.551679703468817,0.080686896978205,1.4678490443796568,0.3202380952380952,-1.313043899380298,,Predicted
Kepler-680 b,0.03086479956248646,0.216,3.68992629,0.048750955299273,0.0698,859.2,Primary Transit,Kepler-680,0.13,1.08,1.11,5890.0,117513.02083333324,0.0830128468629548,5.064014242709352e+17,0.9729729729729728,0.0585377546931974,-1.3120168696651795,22.15341203818636,0.2710081235796176,0.7896866918050263,0.1945945945945945,-1.5324768712979722,,Predicted
Kepler-681 b,0.041662028278379754,0.275,26.39435646,0.1637573488616106,0.1646,935.2,Primary Transit,Kepler-681,-0.04,0.8,0.76,5021.0,158642.57812500003,0.0389824911953907,2.370059712774844e+16,1.0526315789473684,0.0104188939183554,-0.7857992012694226,4.88527693908913,0.037886886975838,1.822423093745444,0.3618421052631579,-1.2909841813155656,,Predicted
Kepler-682 b,0.11879873447595149,0.658,12.61190667,0.1048608062551783,0.4304,675.06,Primary Transit,Kepler-682,-0.05,0.92,0.89,5559.0,137950.06793478256,0.0522410999701397,8.68480978499819e+16,1.0337078651685394,0.0521729201790866,-0.9793868074002008,8.773535440507521,0.0792901522478519,1.3050219229498037,0.7393258426966293,-0.4185503476568198,,Predicted
Kepler-683 b,0.022768606868584267,0.1759999999999999,2.53918318,0.0365356230098727,0.0932,896.12,Primary Transit,Kepler-683,-0.03,0.96,0.95,5703.0,132202.1484374999,0.0904070614095218,7.924656592692013e+17,1.0105263157894735,0.0693136286449408,-1.4372834826134673,26.27572546773283,0.3938274354826184,1.119696748797201,0.1852631578947368,-1.7372712839439854,,Predicted
Kepler-684 b,0.03569097091745229,0.3,6.77030201,0.0685012949743081,0.2686,951.8,Primary Transit,Kepler-684,-0.11,0.89,0.86,5493.0,142600.070224719,0.0635726928384613,1.940174681026883e+17,1.0348837209302326,0.0443111695101471,-1.164301218363337,12.992455111013609,0.1477038983671572,1.3992478649678646,0.3488372093023256,-1.203972804325936,,Predicted
Kepler-685 b,1.1767314036130505,0.944,1.6255222,0.0284839149920484,0.140304,1264.2,Primary Transit,Kepler-685,0.15,1.11,1.16,5963.0,114336.99324324312,0.1100998289466553,1.5583315928032717e+18,0.956896551724138,0.5807364550296513,-1.5454003190172292,38.96936219300854,0.6151869227009019,0.7111300176308994,0.8137931034482758,-0.0576291128366364,,Predicted
Kepler-686 b,2.3790737940575135,1.084,1.59474546,0.0266072680887348,0.3468,696.6,Primary Transit,Kepler-686,-0.07,0.94,0.92,5649.0,135014.9601063829,0.1048307708738216,1.4384200498093494e+18,1.0217391304347825,0.6797323003509288,-1.5749997145089347,35.328692779172684,0.6270593176669085,1.2071587079806032,1.1782608695652177,0.0806579030174545,,Predicted
Kepler-687 b,0.03704792239074871,0.314,20.50586978,0.1366403995044258,0.0656,568.0,Primary Transit,Kepler-687,-0.04,0.77,0.73,4841.0,164823.45779220772,0.0418678631896275,2.941589619683196e+16,1.0547945205479452,0.0153126886773783,-0.8644208768781819,5.6352294255042725,0.0487665244502493,1.9793479462337125,0.4301369863013699,-1.1583622930738835,,Predicted
Kepler-688 b,0.25273216994694153,0.871,3.89593684,0.0489380561535407,0.370766,676.8800000000001,Primary Transit,Kepler-688,0.0199999999999999,0.98,0.96,5715.0,129504.14540816324,0.0789250154748034,4.454218414537683e+17,1.0208333333333333,0.2235662526808314,-1.3103532850569055,20.025315205109443,0.2566776724234574,1.1076750578703705,0.9072916666666668,-0.1381133021296342,,Predicted
Kepler-689 b,0.03836864910291438,0.258,22.36656079,0.153077028025117,0.2114,965.4,Primary Transit,Kepler-689,-0.01,0.91,0.88,5518.0,139466.0027472527,0.0430022005790069,3.956459649466193e+16,1.0340909090909092,0.0115350769580699,-0.81508997814875,5.944719542442949,0.0447096006126742,1.3353446656649135,0.2931818181818182,-1.3547956940605197,,Predicted
Kepler-68 d,2.254477392257574,0.25489,634.6,1.4,0.112,1428.1999999999998,Radial Velocity,Kepler-68,0.126,1.064,1.259,5793.0,146762.81341107877,0.0138614236212597,574589972553470.0,0.8451151707704528,0.0242621329866395,0.146128035678238,0.7600000000000001,0.0015757957768673,0.5331684442438291,0.2542857142857143,-1.366923199440634,,Predicted
Kepler-68 e,4.948678690666875,0.27209,4464.4241,5.379,0.2936,1428.1999999999998,Radial Velocity,Kepler-68,0.126,1.064,1.259,5793.0,128063.76183202774,0.0075703501751365,38923422952707.59,0.8451151707704528,0.0242621329866395,0.7307015442818453,0.1978062836958542,0.0002239930565736,0.5331684442438291,0.2542857142857143,-1.3016223850626918,,Predicted
Kepler-690 b,0.09114207790005262,0.531,7.74809437,0.0806741401722284,0.2432,871.44,Primary Transit,Kepler-690,0.19,1.11,1.16,5913.0,114336.99324324317,0.0654213214235144,1.8782907737961414e+17,0.956896551724138,0.0685329804520695,-1.0932656546249748,13.75905584652404,0.1290639933183983,0.7111300176308994,0.4577586206896552,-0.6329932577401982,,Predicted
Kepler-691 b,0.047120957782974315,0.186,8.114379,0.0650267776671222,0.2367999999999999,607.2,Primary Transit,Kepler-691,0.04,0.53,0.5,3715.0,239460.49528301877,0.0503520101798666,4.504543708344175e+16,1.06,0.0229222716858554,-1.186907766460516,8.150488445131268,0.1232380198164271,4.24,0.372,-1.6820086052689356,,Predicted
Kepler-692 b,0.03830549855239963,0.277,21.81293494,0.1499870133245705,0.445,928.0,Primary Transit,Kepler-692,-0.01,0.9,0.86,5440.0,141015.62500000003,0.0432035487650288,3.893034787252906e+16,1.0465116279069768,0.0126988871860633,-0.8239463428486031,6.000519511995402,0.0458443580724309,1.414969751091099,0.3220930232558139,-1.2837377727947985,,Predicted
Kepler-693 Ab,0.4742006925135904,0.908,15.37563332,0.1121,0.2328,847.8,Primary Transit,Kepler-693 A,-0.1,0.78,0.8763,4822.0,167822.11455638197,0.0458091747036298,4.30226937395689e+16,0.8901061280383431,0.0590544780239335,-0.9503943874050268,6.9580731489741305,0.0650379713919972,1.1591407332862402,1.0361748259728405,-0.0965109003808437,,Predicted
Kepler-694 b,0.028330839602167406,0.25,6.36584161,0.0676588401395393,0.016,847.0,Primary Transit,Kepler-694,0.0,0.97,0.95,5700.0,130839.23969072165,0.066780334213431,2.305952333318252e+17,1.0210526315789474,0.0392721049809468,-1.1696754514980146,14.33663358697068,0.1570884199237875,1.1313602565971717,0.2631578947368421,-1.3862943611198906,,Predicted
Kepler-695 b,0.22088231471605219,0.802,3.04033046,0.0374,0.1502,1021.0,Primary Transit,Kepler-695,-0.01,0.8,1.15,4903.0,176696.02293283693,0.0772913121057625,4.13146776480083e+17,0.6956521739130436,0.2637871147730435,-1.4271283977995195,21.3903743315508,0.3289116144302287,0.5260129859455906,0.6973913043478261,-0.2206466711156225,,Predicted
Kepler-696 b,0.10377271438967327,0.548,4.19042557,0.0527356286103931,0.1628,727.4,Primary Transit,Kepler-696,0.07,1.06,1.08,5903.0,119730.2476415094,0.07907257182227,4.365991426218207e+17,0.9814814814814816,0.1307743070114952,-1.277895872818406,20.100262913924848,0.2386392463713416,0.8414621754813798,0.5074074074074074,-0.6014799920341214,,Predicted
Kepler-697 b,0.07553174129206945,0.368,3.70987065,0.0463801204478466,0.3696,696.56,Primary Transit,Kepler-697,-0.01,0.92,0.88,5513.0,137950.0679347825,0.0785512269391736,4.294258911801448e+17,1.0454545454545454,0.0991948331136558,-1.3336681278462152,19.83608475175303,0.2695511769392822,1.3500187828700227,0.4181818181818181,-0.999672340813206,,Predicted
Kepler-698 b,0.05377331778262865,0.328,16.32976218,0.1254659682343774,0.2714,715.56,Primary Transit,Kepler-698,-0.03,0.94,0.91,5612.0,135014.96010638296,0.0482754077782473,6.30113471232049e+16,1.0329670329670328,0.0200860243024065,-0.901474057547866,7.492071461513989,0.0612378789707518,1.2473940743473406,0.3604395604395604,-1.1147416705979931,,Predicted
