name,mass,radius,orbital_period,semi_major_axis,detection_type,star_name,star_metallicity,star_mass,star_radius,star_teff,log_radius,kepler_ratio,orbital_velocity,thermal_equilibrium,star_compactness,radius_period_ratio,log_semi_major,star_mass_orbit_ratio,orbital_frequency,star_density,radius_normalized,log_mass,mass_source
LHS 1903 b,0.01032,0.12329,2.1555098,0.02656,Primary Transit,LHS 1903,-0.11,0.538,0.539,3664.0,-2.093215975101676,247979.50646949836,0.0774208503986805,2.5548518331252723e+17,0.9981447124304268,0.0571976058749535,-1.5757719293040202,20.256024096385545,0.4639273734686801,3.435705895375641,0.2287384044526901,-1.9863203027088074,Observed
LHS 1903 c,0.01432,0.18253,6.226185,0.0539,Primary Transit,LHS 1903,-0.11,0.538,0.539,3664.0,-1.7008407359074442,247558.4450083564,0.0543934508944047,6.203607746456055e+16,0.9981447124304268,0.0293165076206376,-1.2684112348132612,9.981447124304268,0.1606119959493654,3.435705895375641,0.3386456400742115,-1.8440569820281634,Observed
LHS 1903 d,0.019,0.223,12.566287,0.086,Primary Transit,LHS 1903,-0.11,0.538,0.539,3664.0,-1.5005835075220182,248266.7704830535,0.0430002861161331,2.4368284560683616e+16,0.9981447124304268,0.0177458942327196,-1.0655015487564323,6.2558139534883725,0.0795780010435859,3.435705895375641,0.4137291280148423,-1.7212463990471711,Observed
LHS 1903 e,0.0182,0.1543,29.31773,0.151,Primary Transit,LHS 1903,-0.11,0.538,0.539,3664.0,-1.868856519613022,249649.0052727733,0.0323613383909367,7904382817017501.0,0.9981447124304268,0.0052630268441656,-0.8210230527068306,3.5629139072847686,0.0341090527813715,3.435705895375641,0.2862708719851576,-1.739928612014925,Observed
LHS 3844 b,0.00746,0.1178,0.46292792,0.00623,Primary Transit,LHS 3844,-0.12,0.1540000000000001,0.189,3036.0,-2.138767007764651,886262.9809970569,0.0845579684710501,2.188925474561705e+18,0.8148148148148148,0.2544672613395191,-2.2055119533408303,24.719101123595504,2.1601635088244406,22.81052643584488,0.6232804232804233,-2.1272611725273314,Observed
LHS 475 b,0.00308,0.0883,2.029088,0.0204078742740803,Primary Transit,LHS 475,0.0,0.262,0.2789,3312.0,-2.4270151713722226,484404.8187022898,0.0631941324327333,2.889121274675087e+17,0.9394048045894589,0.0435170874796953,-1.690202229929495,12.838181795972782,0.4928322477881689,12.076907738495002,0.3166009322337755,-2.5114492834995557,Observed
LP 714-47 b,0.0969,0.419,4.052037,0.0417,Primary Transit,LP 714-47,0.41,0.59,0.584,3950.0,-0.8698843590599994,226432.4364998659,0.0646610155113067,1.399962080695156e+17,1.0102739726027397,0.1034047813482453,-1.3798639450262424,14.148681055155874,0.2467894542917549,2.9621938115814994,0.7174657534246576,-1.0136762229492347,Observed
LP 791-18 c,0.0223,0.2061,4.989963,0.029392,Primary Transit,LP 791-18,-0.09,0.139,0.17,2960.0,-1.5793937910857236,980634.6482905576,0.0370093691172905,8.886046188416949e+16,0.8176470588235294,0.0413029114644737,-1.531770861038267,4.729178007621122,0.2004022875520319,28.29228577244046,1.2123529411764706,-1.6516951369518393,Observed
LP 791-18 d,0.0028,0.0919,2.75485,0.0199,Primary Transit,LP 791-18,-0.09,0.139,0.17,2960.0,-2.387054249620496,963023.054783018,0.0453873668667527,1.938477173808742e+17,0.8176470588235294,0.0333593480588779,-1.7011469235902934,6.984924623115578,0.3629961703904024,28.29228577244046,0.5405882352941176,-2.5528419686577806,Observed
LP 890-9 b,0.0415,0.1178,2.7299025,0.01875,Primary Transit,LP 890-9,-0.028,0.118,0.1556,2850.0,-2.138767007764651,1130551.7753088002,0.0431552865018502,1.8766224e+17,0.7583547557840618,0.0431517242831932,-1.7269987279362624,6.293333333333333,0.3663134489235421,31.322270032912726,0.75706940874036,-1.3819519032879073,Observed
LP 890-9 c,0.0796,0.12196,8.457463,0.03984,Primary Transit,LP 890-9,-0.028,0.118,0.1556,2850.0,-2.104062156862083,1131155.271390867,0.0295977768555457,4.156624379672303e+16,0.7583547557840618,0.0144204000655988,-1.3996806702483389,2.961847389558233,0.1182387673466617,31.322270032912726,0.7838046272493574,-1.099086932262331,Observed
LTT 1445 Ab,0.009,0.116,5.358766,0.03813,Primary Transit,LTT 1445 A,-0.34,0.256,0.27,3340.0,-2.1541650878757723,517999.2973280012,0.0447076539193459,8.559576085484467e+16,0.948148148148148,0.0216467746492382,-1.4187331947263295,6.713873590348808,0.1866101262865368,13.00614743687446,0.4296296296296296,-2.0457574905606752,Observed
LTT 1445 Ac,0.00485,0.10233,3.1239035,0.0266,Primary Transit,LTT 1445 A,-0.34,0.256,0.27,3340.0,-2.2795523938834727,518501.8490587504,0.0535012458518571,1.7588248538639834e+17,0.948148148148148,0.0327570938090757,-1.575118363368933,9.62406015037594,0.3201123210111964,13.00614743687446,0.379,-2.3142582613977365,Observed
LTT 3780 b,0.00774,0.11821,0.76837931,0.01195,Primary Transit,LTT 3780,0.06,0.38,0.38,3358.0,-2.1352925752198515,345977.3026992475,0.0977174468958515,8.904037013000192e+17,1.0,0.1538432886747041,-1.9226320947158435,31.79916317991632,1.3014405606522643,6.925207756232687,0.311078947368421,-2.1112590393171073,Observed
LTT 3780 c,0.0253,0.2132,12.252284,0.0757,Primary Transit,LTT 3780,0.06,0.38,0.38,3358.0,-1.5455245866904477,346056.06995293073,0.0388202826308543,2.218865656425471e+16,1.0,0.017400837264301,-1.1209041204999273,5.019815059445178,0.0816174355736448,6.925207756232687,0.5610526315789474,-1.596879478824182,Observed
LTT 9779 b,0.09225,0.4211,0.7920641,0.01679,Primary Transit,LTT 9779,0.2499999999999999,1.0,0.92,5445.0,-0.8648849438142551,132546.59347727033,0.133189575575443,3.1181007527049984e+18,1.0869565217391304,0.5316488905380259,-1.7749493038619513,59.55926146515783,1.2625240810686913,1.2842113914687268,0.4577173913043478,-1.035033625168902,Observed
Lupus-TR-3 b,0.81,0.89,3.91405,0.0464,Primary Transit,Lupus-TR-3,-0.0319999999999999,0.87,0.82,5000.0,-0.1165338162559515,153355.3024442772,0.0744854557946711,2.902980083234245e+17,1.0609756097560976,0.2273859557236111,-1.3334820194451191,18.75,0.2554898378916979,1.5778935302737922,1.0853658536585369,-0.09151498112135022,Observed
MASCARA-1 b,3.7,1.5,2.14878,0.043,Primary Transit,MASCARA-1,0.0,1.72,2.1,7554.0,0.4054651081081644,58073.5719924032,0.1257350534762619,1.7610472592877537e+18,0.819047619047619,0.6980705330466591,-1.3665315444204136,40.0,0.4653803553644394,0.1857250836842673,0.7142857142857143,0.568201724066995,Observed
MASCARA-3 Ab,5.18,1.272,5.5514926,0.06971,Primary Transit,MASCARA-3 A,0.168,1.309,1.513,6347.0,0.2405904649179304,90977.55944000569,0.0788978531221475,3.33951830088153e+17,0.8651685393258427,0.2291275683227966,-1.156704917263493,18.777793716826856,0.1801317361028275,0.3779400032613769,0.8407138136153338,0.714329759745233,Observed
MASCARA-4 Ab,1.675,1.53,2.82406,0.047,Primary Transit,MASCARA-4 A,0.0,1.75,1.92,7800.0,0.4252677354043441,76816.45573331534,0.1045692051292963,1.675647623358986e+18,0.9114583333333334,0.54177319178771,-1.3279021420642825,37.234042553191486,0.3541001253514444,0.2472488968460648,0.796875,0.22401481137286405,Observed
NGTS-10 Ab,2.162,1.205,0.7668944,0.0143,Primary Transit,NGTS-10 A,-0.02,0.696,0.697,4400.0,0.1864795669426183,201123.593764518,0.1171602633852432,1.832899408284024e+18,0.9985652797704448,1.571272394217509,-1.844663962534938,48.671328671328666,1.3039604931265636,2.055468877213977,1.7288378766140604,0.3348556896172915,Observed
NGTS-11 b,0.189,0.81,35.455882,0.195,Primary Transit,NGTS-11,0.2199999999999999,0.862,0.832,5050.0,-0.2107210313156525,169540.2239954044,0.034556216508731,1.710394493754109e+16,1.0360576923076923,0.0228452926371991,-0.7099653886374819,4.42051282051282,0.0282040649841964,1.4967087132311108,0.9735576923076924,-0.7235381958267558,Observed
NGTS-11 c,0.063,0.429,12.77264,0.099,Primary Transit,NGTS-11,0.2199999999999999,0.862,0.832,5050.0,-0.8462983600541201,168134.08296782745,0.048700608911766,6.63582804050607e+16,1.0360576923076923,0.033587418106202,-1.00436480540245,8.707070707070706,0.0782923498979067,1.4967087132311108,0.515625,-1.2006594505464183,Observed
NGTS-12 b,0.208,1.048,7.532806,0.0757,Primary Transit,NGTS-12,-0.03,1.021,1.589,5690.0,0.0468835858988504,130805.47644001745,0.0631420917721091,1.82918363213268e+17,0.6425424795468848,0.1391247829825964,-1.1209041204999273,13.487450462351385,0.1327526555177446,0.2544802310832239,0.6595342983008181,-0.6819366650372385,Observed
NGTS-13 b,4.84,1.142,4.119027,0.0549,Primary Transit,NGTS-13,0.2499999999999999,1.3,1.788,5918.0,0.1327811112338184,102535.02558793603,0.0837447468453494,4.069632139177296e+17,0.727069351230425,0.2772499427656094,-1.260427655549908,23.679417122040075,0.2427757817562254,0.2274263644375456,0.6387024608501118,0.6848453616444125,Observed
NGTS-14 Ab,0.092,0.44,3.5357173,0.0403,Primary Transit,NGTS-14 A,0.1,0.898,0.842,5187.0,-0.8209805520698302,191002.8856552002,0.0716155581441246,4.457125879052029e+17,1.0665083135391924,0.1244443383525034,-1.3946949538588904,22.28287841191067,0.2828280417102352,1.504319420364352,0.5225653206650832,-1.0362121726544447,Observed
NGTS-15 b,0.751,1.1,3.27623,0.0441,Primary Transit,NGTS-15,0.15,0.995,0.954,5600.0,0.0953101798043249,125150.61760692198,0.0845754028400386,5.0567901234567904e+17,1.0429769392033543,0.3357517634598304,-1.3555614105321614,22.56235827664399,0.305228875872573,1.1459824233431282,1.1530398322851154,-0.1243600629958316,Observed
NGTS-16 b,0.667,1.3,4.84532,0.0523,Primary Transit,NGTS-16,0.35,1.002,1.213,5550.0,0.262364264467491,164111.82020772377,0.0678202041486408,3.468714491882031e+17,0.8260511129431162,0.2683001329117581,-1.2814983111327258,19.15869980879541,0.2063847176244293,0.5614166894525549,1.0717230008244023,-0.17587416608345102,Observed
NGTS-17 b,0.764,1.24,3.24253,0.0391,Primary Transit,NGTS-17,0.15,1.025,1.337,5650.0,0.2151113796169455,175888.61679204844,0.075765697005339,6.665615781228536e+17,0.7666417352281226,0.38241743330054,-1.407823242604133,26.21483375959079,0.3084011558875322,0.4288739261131305,0.9274495138369484,-0.11690664142431006,Observed
NGTS-18 b,0.409,1.21,3.05125,0.0448,Primary Transit,NGTS-18,0.15,1.003,1.392,5610.0,0.1906203596086497,103543.19049735113,0.0922529133180321,4.935093861656968e+17,0.7205459770114943,0.3965587873822204,-1.348721986001856,22.38839285714285,0.3277345350266284,0.3718632213900317,0.8692528735632185,-0.38827669199265824,Observed
NGTS-1 b,0.812,1.33,2.647298,0.0326,Primary Transit,NGTS-1,0.0,0.617,0.573,3916.0,0.2851789422336624,202279.96177114488,0.0773739265523014,2.212766217425722e+17,1.0767888307155324,0.5023990498991803,-1.486782399932061,18.92638036809816,0.377743646540737,3.2796031746069723,2.321116928446772,-0.09044397075882467,Observed
NGTS-20 b,2.98,1.07,54.18915,0.313,Primary Transit,NGTS-20,0.15,1.47,1.78,5980.0,0.0676586484738148,95761.65981312076,0.0362920806314033,1.3053172005021996e+16,0.8258426966292135,0.019745650190121,-0.5044556624535516,4.696485623003195,0.0184538786823561,0.2606497590674199,0.601123595505618,0.4742162640762552,Observed
NGTS-21 b,2.36,1.33,1.5433897,0.0236,Primary Transit,NGTS-21,-0.26,0.72,0.86,4660.0,0.2851789422336624,181223.78064350624,0.0960763009170258,8.466807012352772e+17,0.8372093023255813,0.8617395852777817,-1.6270879970298937,30.508474576271187,0.6479245002088584,1.131975800872879,1.5465116279069768,0.37291200297010657,Observed
NGTS-23 b,0.613,1.267,4.076,0.0504,Primary Transit,NGTS-23,-0.26,1.01,1.24,6057.0,0.2366519013390019,129770.7281031166,0.0776919871152726,5.2986986614544006e+17,0.8145161290322581,0.3108439646712463,-1.2975694635544748,20.03968253968254,0.2453385672227674,0.5297321338659327,1.021774193548387,-0.21253952548158497,Observed
NGTS-24 b,0.52,1.214,3.4678796,0.0479,Primary Transit,NGTS-24,0.27,1.26,1.64,5820.0,0.1939206926373065,109426.24126243834,0.0867863394720803,5.000586127849862e+17,0.7682926829268293,0.3500698236467033,-1.3196644865854368,26.30480167014614,0.2883606455079928,0.28565313910129,0.7402439024390244,-0.28399665636520083,Observed
NGTS-25 b,0.639,1.023,2.823093,0.0388,Primary Transit,NGTS-25,0.13,0.91,0.86,5321.0,0.0227394869694893,136444.23589159604,0.0863547853076635,5.3248770503486086e+17,1.058139534883721,0.3623685085826078,-1.4111682744057927,23.45360824742268,0.3542214160142793,1.4306916372143337,1.18953488372093,-0.19449914184159983,Observed
NGTS-26 b,0.29,1.33,4.5199279,0.049,Primary Transit,NGTS-26,0.2,0.96,1.16,5550.0,0.2851789422336624,173649.99465527464,0.0681152635314823,3.9516618336109946e+17,0.8275862068965517,0.2942524813282973,-1.3098039199714864,19.591836734693874,0.2212424671641333,0.6150313665996967,1.1465517241379313,-0.5376020021010439,Observed
NGTS-27 b,0.593,1.396,3.3704181,0.0446,Primary Transit,NGTS-27,0.0,1.07,1.77,5700.0,0.3336110043401806,128045.10501635916,0.0831440065848832,5.306763156307184e+17,0.6045197740112994,0.4141919366027615,-1.350665141287858,23.99103139013453,0.2966990949876515,0.1929585285235084,0.7887005649717513,-0.22694530663573742,Observed
NGTS-29 b,0.39,0.857,69.33684,0.347,Primary Transit,NGTS-29,0.18,1.034,1.006,5730.0,-0.1543173603843572,115064.05248953238,0.0314445437892946,8952813514023038.0,1.0278330019880717,0.0123599517947457,-0.4596705252091263,2.979827089337176,0.0144223474851175,1.0156091304934525,0.8518886679920477,-0.4089353929735008,Observed
NGTS-2 b,0.67,1.536,4.5111204,0.0584,Primary Transit,NGTS-2,-0.06,1.64,1.702,6478.0,0.4291816347254804,102171.6237622657,0.0813407733341118,5.163427464657581e+17,0.963572267920094,0.3404919097260184,-1.2335871528876006,28.082191780821915,0.2216744203945432,0.3326328836607841,0.9024676850763808,-0.17392519729917355,Observed
NGTS-30 b,0.96,0.93,98.29838,0.408,Primary Transit,NGTS-30,-0.03,0.94,0.913,5455.0,-0.0725706928348353,142269.63974405229,0.0260791643293538,5319351552591702.0,1.0295728368017525,0.0094609900997351,-0.3893398369101201,2.303921568627451,0.0101731076341237,1.2351381071054133,1.0186199342825848,-0.017728766960431602,Observed
NGTS-31 b,1.12,1.61,4.162734,0.064,Primary Transit,NGTS-31,-0.0013422812997046,0.9367040345199568,0.94,5573.0,0.4762341789963717,66102.42597486878,0.0966009021137294,1.300672220682913e+17,0.9957332605531296,0.3867650443194304,-1.193820026016113,11.632943684351554,0.2402267356021307,1.146640925529523,0.2542857142857143,0.04921802267018165,Observed
NGTS-32 b,0.57,1.42,3.31211,0.044,Primary Transit,NGTS-32,-0.0013422812997046,0.9367040345199568,0.94,5573.0,0.3506568716131693,128780.90547638056,0.0834694963379542,1.300672220682913e+17,0.9957332605531296,0.4287297221408709,-1.3565473235138126,11.632943684351554,0.3019223395358246,1.146640925529523,0.2542857142857143,-0.24412514432750865,Observed
NGTS-33 b,3.63,1.64,2.827972,0.048,Primary Transit,NGTS-33,-0.0013422812997046,0.9367040345199568,0.94,5573.0,0.494696241836107,72314.68490292244,0.106646351075831,1.300672220682913e+17,0.9957332605531296,0.579920876161433,-1.3187587626244128,11.632943684351554,0.3536102903423372,1.146640925529523,0.2542857142857143,0.5599066250361125,Observed
NGTS-34 b,0.0601,0.3256,43.12655,0.257,Primary Transit,NGTS-34,0.228,1.266,1.367,6134.0,-1.1220856448537515,109569.5970384975,0.0374427962344577,2.143427705058269e+16,0.9261155815654718,0.0075498735697615,-0.5900668766687055,4.926070038910506,0.0231875723887025,0.4955964216439824,0.2381858083394294,-1.2211255279972604,Observed
NGTS-35 b,0.478,0.972,25.241192,0.16,Primary Transit,NGTS-35,0.085,0.789,0.753,4717.0,-0.028399474521698,155546.3314406406,0.0398281368466566,1.9338533613590664e+16,1.047808764940239,0.0385084824837115,-0.7958800173440752,4.93125,0.0396177803330365,1.8479579070883163,1.290836653386454,-0.3205721033878811,Observed
NGTS-39 b,1.47,1.09,58.20472,0.3077,Primary Transit,NGTS-39,0.196,1.16,1.16,6053.0,0.0861776962410524,116287.73723794156,0.0332161398425962,1.4178415627519822e+16,1.0,0.0187270035832145,-0.5118725037525416,3.769905752356191,0.0171807372323069,0.7431629013079668,0.9396551724137931,0.1673173347481761,Observed
NGTS-3 Ab,2.38,1.48,1.6753728,0.023,Primary Transit,NGTS-3 A,0.12,1.017,0.93,5570.0,0.3920420877760237,230695.6537338572,0.0862573763076077,1.8195546692060493e+18,1.093548387096774,0.8833854769517566,-1.6382721639824072,44.21739130434782,0.5968820790214572,1.2643639577948595,1.5913978494623655,0.37657695705651195,Observed
NGTS-4 b,0.0648,0.2837,1.3373508,0.019,Primary Transit,NGTS-4,-0.28,0.75,0.84,5143.0,-1.2598379371673314,260753.34046663364,0.0892664219712674,1.9380228595612216e+18,0.8928571428571429,0.2121358135801017,-1.7212463990471711,39.47368421052632,0.7477469636239048,1.265387107223842,0.3377380952380953,-1.1884249941294067,Observed
NGTS-5 Ab,0.229,1.136,3.3569866,0.0382,Primary Transit,NGTS-5 A,0.12,0.661,0.739,4987.0,0.1275133202989595,202166.4693666753,0.0714979555576004,4.2386811359924416e+17,0.8944519621109608,0.3383987293842638,-1.417936637088291,17.30366492146597,0.2978862054438942,1.637827445036834,1.5372124492557508,-0.640164517660112,Observed
NGTS-6 Ab,1.33,1.271,0.882058,0.016623018,Primary Transit,NGTS-6 A,0.11,0.7876,0.656,4410.0,0.2398039922073169,169380.98770865312,0.1184111503535842,1.3687830152953247e+18,1.2006097560975608,1.440948327660993,-1.7792901248505402,47.380084651294965,1.1337122955633303,2.789935669099403,1.9375,0.12385164096708581,Observed
NGTS-8 b,0.93,1.09,2.4997,0.035,Primary Transit,NGTS-8,0.24,0.89,0.98,5241.0,0.0861776962410524,145737.61142857137,0.0879751513186724,6.15914672508213e+17,0.9081632653061223,0.4360523262791536,-1.4559319556497243,25.428571428571427,0.4000480057606913,0.9456093974449422,1.1122448979591837,-0.03151705144606486,Observed
NGTS-9 b,2.9,1.07,4.43527,0.058,Primary Transit,NGTS-9,0.31,1.34,1.38,6330.0,0.0676586484738148,100822.19429302144,0.0821651777268161,4.772641935820451e+17,0.9710144927536232,0.2412479961761065,-1.2365720064370629,23.103448275862068,0.2254654169870154,0.509879485797954,0.7753623188405798,0.4623979978989561,Observed
nu2 Lup b,0.01472,0.14658,11.577794,0.0963,Radial Velocity,nu2 Lup,-0.0013422812997046,0.9367040345199568,0.94,5573.0,-1.920183924484433,150097.26357886352,0.0522613155046111,1.300672220682913e+17,0.9957332605531296,0.0126604429133909,-1.0163737128754655,11.632943684351554,0.086372239823925,1.146640925529523,0.2542857142857143,-1.8320921899985199,Observed
nu2 Lup c,0.0353,0.25489,27.592076,0.1717,Radial Velocity,nu2 Lup,-0.0013422812997046,0.9367040345199568,0.94,5573.0,-1.366923199440634,150403.47470770695,0.0390990122397,1.300672220682913e+17,0.9957332605531296,0.0092377971124753,-0.7652297048390835,11.632943684351554,0.0362422892717459,1.146640925529523,0.2542857142857143,-1.4522252946121774,Observed
nu2 Lup d,0.02725,0.22366,107.1363,0.424,Radial Velocity,nu2 Lup,-0.0013422812997046,0.9367040345199568,0.94,5573.0,-1.4976282373820948,150582.92113742075,0.0248661804658565,1.300672220682913e+17,0.9957332605531296,0.0020876210957443,-0.3726341434072673,11.632943684351554,0.0093339045682929,1.146640925529523,0.2542857142857143,-1.5646334933873387,Observed
OGLE2-TR-L9 b,4.34,1.614,2.4855335,0.0404,Primary Transit,OGLE2-TR-L9,-0.05,1.42,1.503,6933.0,0.4787155698477571,93690.41152206749,0.1021272440745841,1.415539753937801e+18,0.9447771124417832,0.6493575725291976,-1.393618634889395,35.148514851485146,0.402328111852043,0.4182263605155106,1.0738522954091818,0.6374897295125107,Observed
OGLE-TR-10 b,0.68,1.72,3.10129,0.04162,Primary Transit,OGLE-TR-10,0.28,1.14,1.242,6075.0,0.5423242908253617,133406.97293588967,0.0843217411092849,7.862867863081857e+17,0.9178743961352656,0.5546079212198795,-1.380697924124392,27.390677558865928,0.3224464658255113,0.5950316461004312,1.3848631239935587,-0.16749108729376366,Observed
