,name,mass,radius,orbital_period,semi_major_axis,eccentricity,temp_calculated,detection_type,star_name,star_metallicity,star_mass,star_radius,star_teff,kepler_ratio,orbital_velocity,thermal_equilibrium,star_compactness,radius_period_ratio,log_semi_major,star_mass_orbit_ratio,orbital_frequency,star_density,radius_normalized,log_radius
4074,Kepler-522 b,,0.616,38.58422849,0.26238773993192466,0.23060000000000003,957.0,Primary Transit,Kepler-522,0.41,1.54,1.98,6392.0,82411.72889610387,0.042728100491930494,2.424711027879925e+16,0.7777777777777778,0.015965072365245057,-0.581056461233512,5.869176663511589,0.02591732526825496,0.19839245428471017,0.3111111111111111,-0.4845083154486173
4075,Kepler-523 b,,0.175,5.83598311,0.06296034295916474,0.2934,885.76,Primary Transit,Kepler-523,-0.03,0.93,0.86,5515.0,136466.7338709676,0.0677848949113925,2.333715426318843e+17,1.0813953488372094,0.029986378764554032,-1.2009329149427166,14.771202892004354,0.1713507357974516,1.4621354094608023,0.20348837209302326,-1.742969305058623
4076,Kepler-524 b,,0.17,7.97419807,0.0817391774782583,0.173,1020.4,Primary Transit,Kepler-524,0.019999999999999997,1.09,1.1,6014.0,116434.91972477062,0.06440552321925673,1.9579120022088746e+17,0.9909090909090909,0.021318758138145922,-1.0875697368036639,13.335098708204248,0.1254044596361525,0.8189331329827195,0.15454545454545454,-1.7719568419318752
4077,Kepler-524 c,,0.08600000000000002,1.88897906,0.03129370707740397,0.16419999999999998,1365.6,Primary Transit,Kepler-524,0.019999999999999997,1.09,1.1,6014.0,116434.91972477055,0.10409017478252323,1.335794555251898e+18,0.9909090909090909,0.0455272384014675,-1.5045429869369642,34.83128404391082,0.5293864930403199,0.8189331329827195,0.07818181818181817,-2.453407982728629
4078,Kepler-525 b,,0.235,18.68404933,0.13773742404596537,0.147,702.1999999999999,Primary Transit,Kepler-525,0.11,0.95,1.15,5573.0,133593.74999999997,0.04631917544901781,5.084546916637511e+16,0.8260869565217391,0.012577573300594577,-0.8609480434146157,6.897181405708361,0.05352158851316841,0.6246404208103888,0.20434782608695654,-1.448169764837978
4079,Kepler-526 Ab,,0.178,5.45849832,0.06463158682071167,0.388,686.1800000000001,Primary Transit,Kepler-526 A,0.34,1.15,1.14,5894.0,110360.05434782604,0.07439632896902629,2.88902226287296e+17,1.0087719298245614,0.0326097013436472,-1.189555181242438,17.79315744157892,0.18320056934633258,0.7762172436323189,0.156140350877193,-1.725971728690052
4080,Kepler-527 b,,0.253,13.28535633,0.1211943050455927,0.0714,939.0,Primary Transit,Kepler-527,0.03,1.28,1.45,6388.0,99151.61132812496,0.05731771567592638,1.1336923197147677e+17,0.8827586206896553,0.019043523840508083,-0.9165177873098572,10.561552372600927,0.07527084521939954,0.41986141293205953,0.17448275862068965,-1.374365790254617
4081,Kepler-528 b,,0.18600000000000003,19.78297415,0.1460376822178864,0.2396,955.6,Primary Transit,Kepler-528,0.019999999999999997,1.01,1.06,5807.0,125657.4876237623,0.04638239994899782,5.3318440820793224e+16,0.9528301886792453,0.009402024113750358,-0.8355350684090405,6.916023211687875,0.050548516740593324,0.8480154758626248,0.17547169811320754,-1.6820086052689356
4082,Kepler-529 b,,0.166,1.98035766,0.0320962109402112,0.1446,813.0,Primary Transit,Kepler-529,-0.1,1.07,1.14,6087.0,118611.2733644859,0.10183334307181245,1.332618002288001e+18,0.9385964912280703,0.08382324231270427,-1.493546234414016,33.33726843935551,0.5049592910403872,0.7222195223361577,0.1456140350877193,-1.7957674906255938
4083,Kepler-529 c,,0.178,12.8345022,0.1115691256826775,0.1288,872.6,Primary Transit,Kepler-529,-0.1,1.07,1.14,6087.0,118611.27336448593,0.054619141459516206,1.1028720931723893e+17,0.9385964912280703,0.013868866686547453,-0.9524559702795832,9.590466837960808,0.07791498138509806,0.7222195223361577,0.156140350877193,-1.725971728690052
4084,Kepler-529 d,,0.24936,35.86619949,0.2134,0.0,633.0,Primary Transit,Kepler-529,-0.1,1.07,1.14,6087.0,132369.36156006597,0.037384271643444315,3.0145630861645588e+16,0.9385964912280703,0.006952506915864478,-0.6708055849115488,5.014058106841612,0.027881404057845997,0.7222195223361577,0.21873684210526317,-1.3888576435230555
4085,Kepler-52 Ab,0.25,0.187,7.8773565,0.06732018201755904,0.403,525.3,Primary Transit,Kepler-52 A,0.0,0.624,0.63,4163.9,203387.92067307685,0.053696335633582455,6.633009217567272e+16,0.9904761904761905,0.023738928154387832,-1.171854718466941,9.269137148756414,0.12694613986303654,2.4955308402020417,0.2968253968253968,-1.6766466621275504
4086,Kepler-52 Ac,0.198,0.164,16.3850021,0.10969561874108963,0.403,646.7,Primary Transit,Kepler-52 A,0.0,0.624,0.63,4163.9,203387.9206730769,0.0420651700701331,2.4981735140960444e+16,0.9904761904761905,0.010009153431844844,-0.9598107178634497,5.688467845491654,0.06103142336490759,2.4955308402020417,0.26031746031746034,-1.8078888511579385
4087,Kepler-52 d,,0.174,36.445171,0.182,0.48380000000000006,646.7,Primary Transit,Kepler-52 A,0.0,0.624,0.63,4163.9,220326.035837904,0.031376988899480936,9075245618704122.0,0.9904761904761905,0.004774295063672496,-0.7399286120149252,3.428571428571429,0.027438477377428137,2.4955308402020417,0.27619047619047615,-1.7486999797676082
4088,Kepler-530 Ab,,0.256,39.30944096,0.2212,0.0,488.0,Primary Transit,Kepler-530 A,-0.08,0.97,0.89,5697.0,142770.46275378895,0.035356406909026784,2.152854269013667e+16,1.0898876404494382,0.006512430442867331,-0.6552148773673393,4.3851717902350815,0.02543918141745051,1.3759470274579448,0.2876404494382023,-1.3625778345025745
4089,Kepler-531 b,,0.248,29.88485741,0.1763988478597398,0.0842,820.8,Primary Transit,Kepler-531,-0.03,0.78,0.75,4893.0,162710.3365384615,0.03708723230196347,1.842083763345357e+16,1.04,0.008298517091703267,-0.7535042557676426,4.421797588044352,0.033461762466545426,1.848888888888889,0.33066666666666666,-1.3943265328171548
4090,Kepler-532 b,,0.229,12.92491623,0.10462167291824542,0.0568,602.5999999999999,Primary Transit,Kepler-532,0.0,0.87,0.79,5192.0,145878.23275862064,0.05085969969899512,6.63888911222744e+16,1.10126582278481,0.01771771638012388,-0.9803783398108397,8.315676625433476,0.07736994052455844,1.7645662919160552,0.289873417721519,-1.4740332754278973
4091,Kepler-533 b,,0.302,28.51120525,0.17095114078559587,0.1148,573.6,Primary Transit,Kepler-533,0.01,0.78,0.72,4758.0,162710.33653846144,0.037673528236048345,1.7536937099592036e+16,1.0833333333333335,0.010592326678297825,-0.7671279967378969,4.562707194673028,0.035073929398337166,2.089763374485597,0.41944444444444445,-1.1973282616072674
4092,Kepler-534 Ab,,0.2,15.95994513,0.12820770131565049,0.1752,621.2,Primary Transit,Kepler-534 A,0.01,1.05,0.98,5884.0,120870.53571428564,0.050473403173521066,7.292264773198995e+16,1.0714285714285714,0.012531371403280008,-0.8920858863738805,8.189835627852608,0.06265685701640003,1.115606592491224,0.20408163265306123,-1.6094379124341003
4093,Kepler-534 Ac,,0.10947000000000001,7.378689766,0.0761,0.0,933.0,Primary Transit,Kepler-534 A,0.01,1.05,0.98,5884.0,123539.12803674917,0.06480153212019005,2.0697664487385814e+17,1.0714285714285714,0.014835967288450436,-1.1186153432294272,13.797634691195796,0.1355254159902296,1.115606592491224,0.11170408163265307,-2.212104739865671
4094,Kepler-535 b,,0.211,4.90332155,0.06069007441297351,0.058300000000000005,836.2,Primary Transit,Kepler-535,0.13,1.18,1.27,6123.0,107554.29025423722,0.07776911629285885,3.816117143326211e+17,0.9291338582677164,0.043032054465202266,-1.216882330014493,19.443047506755985,0.20394338609100598,0.5760641442542727,0.16614173228346457,-1.5558971455060706
4095,Kepler-536 Ab,,0.27469,1.82708193,0.0276,0.0,1877.0,Primary Transit,Kepler-536 A,0.062,0.965,0.86,5500.86,158777.44116849374,0.0949141423987246,1.2019992704413379e+18,1.122093023255814,0.15034355903240748,-1.5590909179347823,34.96376811594203,0.5473208308726473,1.5171620108921227,0.31940697674418606,-1.292112089892635
4096,Kepler-537 b,,0.126,3.24755522,0.044633646908920396,0.1208,1369.2,Primary Transit,Kepler-537,0.23,1.07,0.99,5763.0,118611.27336448593,0.08635464386775543,5.536938903854129e+17,1.0808080808080809,0.038798416490051245,-1.3503376265425586,23.972945840241252,0.3079239403972321,1.1027528627773502,0.1272727272727273,-2.071473372030659
4097,Kepler-538 Ab,0.03335,0.198,81.73778,0.3548,0.04100000000000001,380.0,Primary Transit,Kepler-538 A,-0.09,0.892,0.8717,5534.0,149587.34109656053,0.027273485369768022,7450568241951704.0,1.0232878283813238,0.002422380446349289,-0.4500163888403112,2.5140924464487036,0.012234244678531764,1.3466778483379027,0.22714236549271538,-1.6194882482876019
4098,Kepler-538 Ac,,0.05619999999999997,118.0,0.45,0.3608,1111.2,Primary Transit,Kepler-538 A,-0.09,0.892,0.8717,5534.0,152801.09739368997,0.023961299900261135,4631605827280671.0,1.0232878283813238,0.00047627118644067795,-0.3467874862246563,1.982222222222222,0.00847457627118644,1.3466778483379027,0.06447172192267982,-2.8788385220824924
4099,Kepler-539 b,0.97,0.747,125.63243,0.4988,0.39,388.0,Primary Transit,Kepler-539,-0.01,1.05,0.95,5820.0,127181.57111427112,0.02494620880310265,4611466403731425.0,1.105263157894737,0.005945916989745403,-0.302073555193495,2.1050521251002405,0.0079597282325909,1.2246683189969385,0.7863157894736842,-0.29169009384931976
4100,Kepler-539 c,2.4,0.60144,1000.0,2.42,0.49999999999999994,253.0,TTV,Kepler-539,-0.01,1.05,0.95,5820.0,70559.24125672218,0.015205308443374598,195912075978416.78,1.105263157894737,0.02426213298663954,0.38381536598043126,0.4338842975206612,0.001,1.2246683189969385,0.2542857142857143,-0.5084284991662692
4101,Kepler-53 c,0.11,0.283,38.5583038,0.22558872539253289,0.18564,484.28000000000003,Primary Transit,Kepler-53,0.00039999999999999433,0.98,0.89,5858.0,129504.1454081632,0.03676032462952204,2.3139964509804652e+16,1.101123595505618,0.0073395344740242435,-0.6466826095741858,4.34418873680306,0.025934750791605104,1.3901320483595732,0.3179775280898876,-1.2623083813388996
4102,Kepler-53 d,,0.18900000000000003,9.751962,0.091,0.31923999999999997,536.08,Primary Transit,Kepler-53,0.04159999999999999,0.98,0.89,5858.0,126200.13621734915,0.058631264452562705,1.4220494042686826e+17,1.101123595505618,0.019380715388349543,-1.0409586076789064,10.76923076923077,0.1025434676632251,1.3901320483595732,0.21235955056179776,-1.6660082639224945
4103,Kepler-540 b,,0.242,172.7049784,0.621202764441892,0.12940000000000002,581.0,Primary Transit,Kepler-540,-0.1,1.02,1.08,5946.0,124425.55147058825,0.02259999751298795,3239163425403679.0,0.9444444444444444,0.0014012334921782428,-0.20676662026610002,1.6419759511476093,0.0057902210420588554,0.809708885840573,0.22407407407407406,-1.4188175528254507
4104,Kepler-541 b,,0.3,5.08005848,0.06593999806378886,0.10808412,1040.2,Primary Transit,Kepler-541,0.07,1.41,2.06,6166.0,90009.97340425532,0.081556782982122,3.324422564748852e+17,0.6844660194174756,0.05905443828670256,-1.180851069945153,21.383076151079013,0.19684812762234186,0.16129371746099436,0.14563106796116504,-1.2039728043259361
4105,Kepler-542 b,,0.14,13.14497566,0.10818430473613862,0.2818,988.6,Primary Transit,Kepler-542,0.019999999999999997,0.93,0.9,5526.0,136466.73387096767,0.051711167184127375,7.967370359358195e+16,1.0333333333333334,0.01065045714964831,-0.9658357416408977,8.596441066643344,0.07607469392605935,1.2757201646090535,0.15555555555555556,-1.9661128563728327
4106,Kepler-543 Ab,,0.2195,13.89963233,0.098,0.0,521.0,Primary Transit,Kepler-543 A,-0.19,0.751,0.719,4702.0,205271.37811326617,0.04429988833406786,5.089537841632819e+16,1.0445062586926286,0.015791784616219415,-1.0087739243075051,7.663265306122448,0.07194434904883559,2.0204739984111546,0.3052851182197497,-1.516403046466911
4107,Kepler-544 b,,0.18900000000000003,21.41616926,0.16124166526302144,0.2612,834.2,Primary Transit,Kepler-544,0.019999999999999997,1.16,1.22,6206.0,109408.67456896549,0.04730590470154817,5.7054845729361544e+16,0.9508196721311475,0.008825107688750122,-0.7925227252125704,7.194170303983023,0.04669369147486837,0.6388199893383146,0.15491803278688526,-1.6660082639224945
4108,Kepler-545 b,,0.24,13.24934059,0.1128852954417633,0.1642,513.4000000000001,Primary Transit,Kepler-545,0.03,1.04,1.07,5882.0,122032.75240384613,0.053533172077382146,9.393454428787856e+16,0.9719626168224299,0.01811410902827429,-0.9473626260503518,9.212891687354695,0.0754754542844762,0.848949791966486,0.22429906542056072,-1.4271163556401458
4109,Kepler-546 b,,0.624,4.14702026,0.053181655077470795,0.17630400000000002,492.74000000000007,Primary Transit,Kepler-546,0.14,1.11,1.15,5967.0,114336.99324324318,0.08057597331204193,4.482295179701101e+17,0.965217391304348,0.15046948432318488,-1.2742381510242384,20.87185888410281,0.24113699410766806,0.729843017999507,0.542608695652174,-0.47160491061270937
4110,Kepler-547 Ab,,0.357,6.01038429,0.06055217945610707,0.1824,651.8,Primary Transit,Kepler-547 A,0.01,0.78,0.73,4828.0,162710.33653846144,0.06330053885394964,1.4818678881343763e+17,1.0684931506849316,0.059397200374354094,-1.2178702206674774,12.881452112973154,0.16637871253320474,2.0050537637172674,0.48904109589041095,-1.030019497202498
4111,Kepler-548 b,,1.07,4.45419434,0.05258200901829198,0.3438,666.56,Primary Transit,Kepler-548,0.0,0.93,0.9,5535.0,136466.7338709677,0.07417334792035964,3.3946589618735546e+17,1.0333333333333334,0.2402230164030068,-1.279162824679067,17.686657801083182,0.2245074919654269,1.2757201646090535,1.1888888888888889,0.06765864847381486
4112,Kepler-549 Bb,,0.2659,42.949522,0.2283,0.0,487.0,Primary Transit,Kepler-549 B,-0.03,0.9,0.846,5259.0,155023.99876151298,0.03339853713922822,1.4675768764511906e+16,1.0638297872340425,0.006190988574913593,-0.6414940885097647,3.942181340341656,0.02328314620125458,1.4863853640746367,0.3143026004728133,-1.3246349807331628
4113,Kepler-549 Bc,,0.2391,117.033521,0.4453,0.0,349.0,Primary Transit,Kepler-549 B,-0.03,0.9,0.846,5259.0,155118.09298511953,0.023906846460571493,3857512064351942.0,1.0638297872340425,0.0020430044140943176,-0.3513473048687771,2.021109364473389,0.008544560493911826,1.4863853640746367,0.2826241134751773,-1.430873404517858
4114,Kepler-549 Bd,,0.40557,24.6147995,0.1575,0.0,586.0,Primary Transit,Kepler-549 B,-0.03,0.9,0.846,5259.0,155078.26401921565,0.04020352413923927,3.0835540617407344e+16,1.0638297872340425,0.016476672905663927,-0.8027194418743807,5.714285714285714,0.040625965691900114,1.4863853640746367,0.47939716312056735,-0.9024617939377134
4115,Kepler-54 Ab,0.92,0.187,8.0109434,0.06422877255835983,0.2444,622.1999999999999,Primary Transit,Kepler-54 A,-0.27,0.524,0.527,3768.0,242202.40935114498,0.050376249074093556,4.886347299608006e+16,0.9943074003795066,0.023343068433113633,-1.19227037747562,8.15833744174203,0.12482924295782691,3.580135313127209,0.3548387096774193,-1.6766466621275504
4116,Kepler-54 Ac,0.37,0.10999999999999999,12.0717249,0.08442156527183273,0.22199999999999998,877.8000000000001,Primary Transit,Kepler-54 A,-0.27,0.524,0.527,3768.0,242202.40935114492,0.04394039318482827,2.828373607670867e+16,0.9943074003795066,0.009112202349806696,-1.0735465997933429,6.206944852452679,0.08283820318006087,3.580135313127209,0.20872865275142313,-2.207274913189721
4117,Kepler-54 Ad,,0.136,20.995694,0.126,0.274,952.0,Primary Transit,Kepler-54 A,-0.27,0.524,0.527,3768.0,220368.15405785516,0.03770684354156752,1.2697039955591836e+16,0.9943074003795066,0.006477518675972321,-0.8996294548824371,4.158730158730159,0.04762881379391412,3.580135313127209,0.25806451612903225,-1.995100393246085
4118,Kepler-550 b,,0.394,8.60010411,0.0797392796477185,0.0752,575.0999999999999,Primary Transit,Kepler-550,-0.020000000000000004,0.87,0.83,5322.0,145878.23275862064,0.05825704711005284,1.2616964028557408e+17,1.0481927710843375,0.045813398879888674,-1.0983276920048757,10.910557555116972,0.11627766213169714,1.521545610515804,0.47469879518072294,-0.9314043696842031
4119,Kepler-551 b,,0.244,12.3764661,0.09222860531693125,0.1524,576.6,Primary Transit,Kepler-551,-0.09,0.65,0.63,4286.0,195252.40384615376,0.046821880587464906,3.967138696611227e+16,1.0317460317460319,0.01971483604677752,-1.035134358723609,7.047704969259397,0.08079850838843246,2.599511291877127,0.3873015873015873,-1.410587053688935
4120,Kepler-552 b,,0.352,5.26341577,0.06080709806338948,0.137,749.0,Primary Transit,Kepler-552,0.01,1.03,1.04,5863.0,123217.53640776691,0.07258827381674184,3.195736928172622e+17,0.9903846153846154,0.06687672328800276,-1.2160457222102403,16.93881196116706,0.18999069115909875,0.9156662494310422,0.3384615384615384,-1.04412410338404
4121,Kepler-553 b,,0.413,4.03046804,0.04901507613744688,0.179,900.8,Primary Transit,Kepler-553,0.21,0.92,0.85,5266.0,137950.06793478254,0.07641068063576432,3.20084066515736e+17,1.0823529411764707,0.10246948887851745,-1.3096703184152514,18.769735201882753,0.24811014256299624,1.4980663545695097,0.48588235294117643,-0.8843076860211043
4122,Kepler-553 c,,0.9989999999999999,328.2399546,0.9209166458171988,0.25439999999999996,894.6,Primary Transit,Kepler-553,0.21,0.92,0.85,5266.0,137950.0679347826,0.017628231594130652,906739996586053.6,1.0823529411764707,0.0030435051735776715,-0.03577967696913065,0.9990046375843437,0.0030465517253029746,1.4980663545695097,1.1752941176470588,-0.0010005003335836456
4123,Kepler-554 b,,0.383,1.90220856,0.029819234382852097,0.37438,894.2,Primary Transit,Kepler-554,0.14,0.93,0.92,5447.0,136466.73387096764,0.09849591642342342,9.900030300820832e+17,1.0108695652173914,0.20134490405195107,-1.5255035113716595,31.187923474480872,0.52570471031841,1.194316594065916,0.41630434782608694,-0.959720289801491
4124,Kepler-555 Ab,,0.252,16.21775407,0.12875663947286134,0.1126,544.2,Primary Transit,Kepler-555 A,0.0,1.03,1.04,5894.0,123217.53640776698,0.04988371520778039,7.279495128908947e+16,0.9903846153846154,0.015538526414465476,-0.8902303668531393,7.999587471503542,0.061660819105021726,0.9156662494310422,0.2423076923076923,-1.3783261914707137
4125,Kepler-556 b,,0.2,11.72292176,0.10268822861845478,0.1568,939.6,Primary Transit,Kepler-556,0.03,1.0,0.98,5740.0,126914.06249999988,0.05503825603249384,1.0294523396834619e+17,1.0204081632653061,0.017060593262886368,-0.9884793376982659,9.738214530075975,0.08530296631443184,1.062482469039261,0.20408163265306123,-1.6094379124341003
4126,Kepler-557 b,,0.238,3.70598955,0.04934091562758854,0.163,838.2,Primary Transit,Kepler-557,0.019999999999999997,1.11,1.16,6068.0,114336.99324324317,0.08365326235581316,5.5688802535964115e+17,0.9568965517241381,0.06422036457172417,-1.306792795496475,22.496542390456842,0.26983346458707635,0.7111300176308994,0.20517241379310344,-1.4354846053106625
4127,Kepler-558 b,,0.211,29.00790538,0.17795654824812382,0.2596,781.8,Primary Transit,Kepler-558,-0.06,0.85,0.81,5242.0,149310.66176470587,0.03854583619953213,2.3842957233507588e+16,1.0493827160493827,0.0072738792145081105,-0.7496860266783825,4.776446881936875,0.03447336120619958,1.5994249596850825,0.2604938271604938,-1.5558971455060706
4128,Kepler-559 b,,0.322,17.58752333,0.13275685436009302,0.124,846.28,Primary Transit,Kepler-559,0.03,0.96,0.95,5630.0,132202.14843749997,0.04742770776143822,5.7005882417398296e+16,1.0105263157894737,0.01830843342511717,-0.8769430466388376,7.231265041849153,0.0568584888978794,1.119696748797201,0.33894736842105266,-1.1332037334377287
4129,Kepler-55 Ab,0.1353,0.17,27.9541337,0.1593,0.16,400.0,Primary Transit,Kepler-55 A,-0.01,0.69,0.715,4398.0,193305.73932063812,0.035805488740068094,1.4743118236573144e+16,0.965034965034965,0.006081390388427598,-0.7977842241988685,4.3314500941619585,0.0357728846378094,1.887691261254761,0.2377622377622378,-1.7719568419318752
4130,Kepler-55 Ac,0.2196,0.16499999999999998,42.1406089,0.2095,0.0,669.0,Primary Transit,Kepler-55 A,-0.01,0.69,0.715,4398.0,193129.90692003214,0.031236552015130547,8524184585396894.0,0.965034965034965,0.003915463119945569,-0.6788159726976859,3.2935560859188544,0.02373007951482163,1.887691261254761,0.23076923076923078,-1.8018098050815565
4131,Kepler-55 Ad,,0.16499999999999998,2.211116989,0.0294,0.0,931.0,Primary Transit,Kepler-55 A,-0.01,0.69,0.715,4398.0,192389.53798872337,0.08354404084002079,4.328388547586839e+17,0.965034965034965,0.07462291720467623,-1.5316526695878427,23.46938775510204,0.45226010427076496,1.887691261254761,0.23076923076923078,-1.8018098050815565
4132,Kepler-55 Ae,,0.14450000000000002,4.617490562,0.048,0.0,728.0,Primary Transit,Kepler-55 A,-0.01,0.69,0.715,4398.0,192791.6946086433,0.06531532456754811,1.623822016055625e+17,0.965034965034965,0.031294054218361386,-1.3187587626244128,14.374999999999998,0.21656784926201653,1.887691261254761,0.2020979020979021,-1.93447577142965
4133,Kepler-55 Af,,0.15609999999999996,10.19849255,0.0814,0.0,559.0,Primary Transit,Kepler-55 A,-0.01,0.69,0.715,4398.0,192840.7230947846,0.05014969432952308,5.646405841556786e+16,0.965034965034965,0.015306183657505345,-1.0893755951107988,8.476658476658477,0.09805370696672226,1.887691261254761,0.21832167832167831,-1.8572584514607509
4134,Kepler-560 Bb,,0.13830000000000003,18.47762694,0.0887,0.0,267.0,Primary Transit,Kepler-560 B,-0.24999999999999997,0.398,0.406,3569.0,489239.5179320662,0.03016180262522549,2.0622387930017704e+16,0.9802955665024631,0.007484727365103952,-1.0520763801682735,4.487034949267193,0.0541195037245405,5.947096304826998,0.3406403940886699,-1.9783300403114243
4135,Kepler-561 b,,0.621,58.3620495,0.29535263655592536,0.16799999999999998,845.88,Primary Transit,Kepler-561,0.019999999999999997,0.96,0.94,5646.0,132202.1484375,0.03179729571431419,1.1648816153320458e+16,1.0212765957446808,0.010640476222480844,-0.5296591479259608,3.250351888489822,0.01713442225842326,1.1558132591044374,0.6606382978723404,-0.4764241970486583
4136,Kepler-561 c,,0.239,5.35016198,0.06004798651427442,0.12240000000000001,735.8,Primary Transit,Kepler-561,0.019999999999999997,0.96,0.94,5646.0,132202.14843749997,0.07051985117508666,2.8181661632592163e+17,1.0212765957446808,0.044671544692185185,-1.2215015504659126,15.98721382226183,0.18691022883759492,1.1558132591044374,0.2542553191489362,-1.4312917270506265
4137,Kepler-562 b,,0.465,18.00931444,0.13345121169959098,0.2934,570.36,Primary Transit,Kepler-562,-0.04,0.93,0.9,5575.0,136466.73387096767,0.046559167777859206,5.424184383942412e+16,1.0333333333333334,0.025819972300955615,-0.8746774785864244,6.968838934887321,0.05552682215259272,1.2757201646090535,0.5166666666666667,-0.7657178733947807
4138,Kepler-563 b,,0.276,22.18432708,0.14584479022672162,0.0966,774.6,Primary Transit,Kepler-563,-0.08,0.8,0.77,5066.0,158642.57812499994,0.04130708313922075,3.096555736613536e+16,1.038961038961039,0.01244121577385254,-0.8361090798517955,5.485283353326285,0.045076868745842526,1.7523377280503272,0.35844155844155845,-1.287354413264987
4139,Kepler-564 b,,0.413,3.75083228,0.04722330548108768,0.16799999999999998,658.36,Primary Transit,Kepler-564,-0.01,0.95,0.92,5626.0,133593.7499999999,0.07910585091669929,4.4924799263865446e+17,1.0326086956521738,0.11010889561822795,-1.3258436169617984,20.117185578643213,0.26660749544365125,1.2200008218952905,0.44891304347826083,-0.8843076860211043
4140,Kepler-565 Ab,,0.325,4.24374723,0.051808988733643375,0.2166,830.0,Primary Transit,Kepler-565 A,-0.020000000000000004,0.98,0.95,5735.0,129504.14540816321,0.07670708436399044,4.0301708578303846e+17,1.0315789473684212,0.07658326059160692,-1.2855948846803498,18.915636532461676,0.23564080182032895,1.1430237643971426,0.34210526315789475,-1.1239300966523995
4141,Kepler-566 b,,0.192,18.42794624,0.13046902188292928,0.018000000000000002,830.8,Primary Transit,Kepler-566,-0.01,0.83,0.79,5132.0,152908.50903614445,0.04448466642243217,4.075039077630058e+16,1.050632911392405,0.01041895811391297,-0.8844925934779493,6.361663389680077,0.05426540684329671,1.6834368072302595,0.2430379746835443,-1.6502599069543555
4142,Kepler-567 b,,0.201,16.54297375,0.12189865126009827,0.018000000000000002,826.0,Primary Transit,Kepler-567,0.0,0.84,0.79,5148.0,151088.16964285707,0.04629831529306862,4.7266816420188024e+16,1.0632911392405062,0.012150173423324208,-0.914001099578807,6.890970419415638,0.06044862399663784,1.7037191784017083,0.25443037974683547,-1.6044503709230613
4143,Kepler-568 b,,0.202,11.02347475,0.08075386588840579,0.184,642.4000000000001,Primary Transit,Kepler-568,0.11,0.55,0.53,3768.0,230752.84090909082,0.04602827285906216,3.0911275936204776e+16,1.0377358490566038,0.01832453056600869,-1.0928366777421936,6.810819444360076,0.09071549785152816,3.6943248453421282,0.38113207547169814,-1.5994875815809322
4144,Kepler-569 b,,0.282,34.18890521,0.20606049994247394,0.09280000000000001,1025.6,Primary Transit,Kepler-569,0.01,0.95,0.93,5616.0,133593.74999999997,0.037869487123850264,2.342711978495768e+16,1.021505376344086,0.008248289855081907,-0.6860052508268755,4.610296491880842,0.029249254805254993,1.1810676105261717,0.30322580645161284,-1.2658482080440236
4145,Kepler-56 b,0.07,0.581,10.5016,0.1028,0.04000000000000001,755.4,Primary Transit,Kepler-56,0.2,1.32,4.23,4840.0,101515.32292998127,0.06150600380685434,5.1927237293524504e+16,0.3120567375886525,0.05532490287194332,-0.9880068853407431,12.84046692607004,0.09522358497752724,0.01744025493847573,0.13735224586288414,-0.5430045221302259
4146,Kepler-56 c,0.57,0.8740000000000001,21.40239,0.1652,0.0,1057.6,Primary Transit,Kepler-56,0.2,1.32,4.23,4840.0,101600.16618002781,0.048498425304186486,2.010765201179581e+16,0.3120567375886525,0.040836560776623544,-0.7819899570156366,7.990314769975787,0.04672375374899719,0.01744025493847573,0.20661938534278956,-0.13467490332660145
4147,Kepler-56 d,,0.42224,1002.0,2.16,0.2,1216.6,Radial Velocity,Kepler-56,0.2,1.32,4.23,4840.0,99626.3431641518,0.013544591081345217,117618041700960.2,0.3120567375886525,0.02426213298663954,0.3344537511509309,0.611111111111111,0.000998003992015968,0.01744025493847573,0.2542857142857143,-0.8621814062271231
4148,Kepler-570 b,,0.219,4.301662,0.051374616089738055,0.2364,495.6,Primary Transit,Kepler-570,0.06,0.93,0.9,5496.0,136466.7338709677,0.07503988760089335,3.456923088031186e+17,1.0333333333333334,0.05091055503663467,-1.2892514104829065,18.102325054371843,0.2324682878385145,1.2757201646090535,0.24333333333333332,-1.5186835491656363
4149,Kepler-571 b,,0.236,4.79859939,0.055258708508352024,0.22540000000000002,638.0,Primary Transit,Kepler-571,0.01,0.93,0.9,5527.0,136466.73387096764,0.07235459290828548,3.056021444084334e+17,1.0333333333333334,0.04918101738015684,-1.2575992695145228,16.829926451492007,0.20839414144134255,1.2757201646090535,0.2622222222222222,-1.443923473956527
4150,Kepler-572 b,,0.23,17.20523483,0.12463208251264017,0.065,634.0,Primary Transit,Kepler-572,-0.1,0.83,0.79,5212.0,152908.50903614453,0.045514430775520816,4.750703481828887e+16,1.050632911392405,0.013368024457240148,-0.9043701481686854,6.659601470719399,0.05812184546626151,1.6834368072302595,0.2911392405063291,-1.4696759700589417
4151,Kepler-573 b,,0.249,22.18329658,0.15657624485121047,0.0978,952.0,Primary Transit,Kepler-573,0.019999999999999997,0.99,1.02,5746.0,128196.02272727269,0.04434857360152009,4.446422634142306e+16,0.9705882352941176,0.011224661722482366,-0.8052741267774618,6.322798205696951,0.04507896274089304,0.9328991112015739,0.24411764705882352,-1.3903023825174294
