name,mass,radius,orbital_period,semi_major_axis,detection_type,star_name,star_metallicity,star_mass,star_radius,star_teff,kepler_ratio,orbital_velocity,thermal_equilibrium,star_compactness,radius_period_ratio,log_semi_major,star_mass_orbit_ratio,orbital_frequency,star_density,radius_normalized,log_radius
HD 39194 d,,0.4281686,33.91,0.185,Radial Velocity,HD 39194,-0.61,0.67,0.784,5205.0,181610.26592699342,0.03427865767703402,2.14456630708729e+16,0.8545918367346939,0.02426213298663954,-0.7328282715969862,3.621621621621622,0.029489826010026542,1.3903579184693453,0.2542857142857143,-0.8482382357348702
HD 39855 Ab,,0.21934,3.2498,0.041,Radial Velocity,HD 39855 A,-0.2544,0.87,0.96,5576.0,153236.3146210879,0.07926967739379748,5.7507348889599994e+17,0.9865269461077845,0.02426213298663954,-1.3872161432802645,21.21951219512195,0.3077112437688473,1.0963722511574077,0.2542857142857143,-1.517132241650074
HD 40307 b,,0.19044254,4.3114,0.0475,Radial Velocity,HD 40307,-0.31,0.77,0.96,4977.0,173442.61225251493,0.0692237561096234,2.7194641858829517e+17,0.9865269461077845,0.02426213298663954,-1.3233063903751334,16.210526315789473,0.23194322029967065,1.0963722511574077,0.2542857142857143,-1.6584047572106317
HD 40307 c,,0.19044254,9.621,0.0812,Radial Velocity,HD 40307,-0.31,0.77,0.96,4977.0,172890.9822086787,0.053029274185945566,9.305902638680888e+16,0.9865269461077845,0.02426213298663954,-1.0904439707588247,9.482758620689657,0.10393929944912171,1.0963722511574077,0.2542857142857143,-1.6584047572106317
HD 40307 d,,0.19044254,20.412,0.134,Radial Velocity,HD 40307,-0.31,0.77,0.96,4977.0,173163.64712414754,0.041247640170589094,3.4171257904869732e+16,0.9865269461077845,0.02426213298663954,-0.8728952016351923,5.746268656716418,0.048990789731530475,1.0963722511574077,0.2542857142857143,-1.6584047572106317
HD 40307 e,,0.19044254,34.62,0.1886,Radial Velocity,HD 40307,-0.31,0.77,0.96,4977.0,178660.71260266687,0.034229022210689485,1.7249924007219604e+16,0.9865269461077845,0.02426213298663954,-0.7244583115986905,4.08271474019088,0.028885037550548817,1.0963722511574077,0.2542857142857143,-1.6584047572106317
HD 40307 f,,0.19044254,51.68,0.2485,Radial Velocity,HD 40307,-0.31,0.77,0.96,4977.0,174046.71501921423,0.030212297771558188,9936141710461416.0,0.9865269461077845,0.02426213298663954,-0.6046736069306491,3.0985915492957745,0.01934984520123839,1.0963722511574077,0.2542857142857143,-1.6584047572106317
HD 40307 g,,0.19044254,197.8,0.6,Radial Velocity,HD 40307,-0.31,0.77,0.96,4977.0,181133.51851851857,0.019059207200746973,1704386408166225.0,0.9865269461077845,0.02426213298663954,-0.2218487496163564,1.2833333333333334,0.005055611729019211,1.0963722511574077,0.2542857142857143,-1.6584047572106317
HD 40956 b,,0.3608,578.6,1.4,Radial Velocity,HD 40956,0.14,2.0,8.56,4869.0,122003.62973760937,0.01520300627385313,286749736061184.25,0.2336448598130841,0.02426213298663954,0.146128035678238,1.4285714285714286,0.0017283097131005876,0.00318866358160489,0.2542857142857143,-1.0194314907936683
HD 40979 Ab,,0.18838000000000002,264.1,0.846,Radial Velocity,HD 40979 A,0.194,1.1,1.21,6205.0,115192.9003840252,0.020127129003687728,2071220888034674.8,0.9090909090909092,0.02426213298663954,-0.07262963696097648,1.3002364066193854,0.0037864445285876558,0.6209213230591553,0.2542857142857143,-1.6692940795874658
HD 41004 Ab,,0.343066,963.0,1.64,Radial Velocity,HD 41004 A,-0.09,0.7,0.96,5035.0,210242.75075811442,0.010700336348675513,238951743382147.94,0.9865269461077845,0.02426213298663954,0.21484384804769785,0.4268292682926829,0.0010384215991692627,1.0963722511574077,0.2542857142857143,-1.0698324305014444
HD 41004 Bb,,1.06,1.32363,0.0177,Radial Velocity,HD 41004 B,-0.01,0.84,1.04,5036.0,315946.3952010673,0.08402074593132422,2.0530349988815982e+18,0.8076923076923076,0.800828025958916,-1.7520267336381934,47.45762711864406,0.7554981376970905,0.7467569412835684,1.0192307692307692,0.058268908123975824
HD 4113 Ab,,0.8322004000000001,526.62,1.28,Radial Velocity,HD 4113 A,0.235,1.0,1.084,5655.45,132240.59314727783,0.01527187952069779,624379634584153.1,0.9225092250922509,0.02426213298663954,0.10720996964786837,0.78125,0.0018989024343929208,0.7850768176940084,0.2542857142857143,-0.18368200177972258
HD 42012 b,,0.302424,857.5,1.67,Radial Velocity,HD 42012,-0.09,0.83,0.82,5405.0,157876.99225951987,0.012236640773166075,306020028219235.2,1.0121951219512195,0.02426213298663954,0.22271647114758325,0.49700598802395207,0.0011661807580174927,1.5053467012956867,0.2542857142857143,-1.1959252727466352
HD 4203 b,,0.4989,437.05,1.164,Radial Velocity,HD 4203,0.453,1.13,1.33,5701.0,121116.49888974884,0.01673407550064532,779647343384880.5,0.8496240601503758,0.02426213298663954,0.06595298031386965,0.9707903780068728,0.002288067726804713,0.48031209234573785,0.2542857142857143,-0.6953496041151453
HD 4203 c,,0.4989,6700.0,7.366130934878019,Radial Velocity,HD 4203,0.453,1.13,1.33,5701.0,112313.32964601774,0.006907875471759193,19468177419483.062,0.8496240601503758,0.02426213298663954,0.8672394342839798,0.15340482133565447,0.00014925373134328358,0.48031209234573785,0.2542857142857143,-0.6953496041151453
HD 4208 b,,0.3316036,828.0,1.65,Radial Velocity,HD 4208,-0.2839999999999999,0.87,0.85,5571.0,152619.0833959429,0.012520840286046277,353805634877385.2,1.0235294117647058,0.02426213298663954,0.21748394421390627,0.5272727272727273,0.0012077294685990338,1.416649704864645,0.2542857142857143,-1.1038149993263695
HD 42618 b,,0.416196,149.61,0.554,Radial Velocity,HD 42618,-0.09,1.015,0.999,5727.0,131641.23611851037,0.02326639034942511,3505009528873831.0,1.0160160160160159,0.02426213298663954,-0.2564902352715702,1.8321299638989166,0.006684045184145444,1.0180511001652461,0.2542857142857143,-0.8765989758328424
HD 42936 Ab,,0.3526436,6.6732,0.0662,Radial Velocity,HD 42936 A,0.18,0.87,0.91,5138.0,153495.0285389168,0.06233094577343532,1.590231752434571e+17,0.956043956043956,0.02426213298663954,-1.1791420105603,13.141993957703928,0.14985314391895943,1.154503026257645,0.2542857142857143,-1.0422973637983168
HD 4308 b,,0.18156,15.609,0.118,Radial Velocity,HD 4308,-0.34,0.85,0.92,5597.0,148287.3620233812,0.04749925467660908,7.047859098213739e+16,0.9239130434782608,0.02426213298663954,-0.9281179926938746,7.203389830508475,0.06406560317765392,1.0915796827484177,0.2542857142857143,-1.7061691013938722
HD 4313 b,,0.3608,356.0,1.19,Radial Velocity,HD 4313,0.14,1.72,4.9,5035.0,75207.14662533329,0.021002782347032886,453841260504643.06,0.3510204081632653,0.02426213298663954,0.07554696139253074,1.4453781512605042,0.0028089887640449437,0.014619758773980225,0.2542857142857143,-1.0194314907936683
HD 43197 b,,0.20621400000000004,327.8,0.92,Radial Velocity,HD 43197,0.4,0.96,1.0,5508.0,137992.16117366648,0.01763432117939359,1087426898946238.1,0.96,0.02426213298663954,-0.036212172654444715,1.0434782608695652,0.0030506406345332518,0.96,0.2542857142857143,-1.5788408144567225
HD 43197 c,7.868,0.20621400000000004,9296.0,8.54,"Radial Velocity, Astrometry",HD 43197,0.4,0.96,1.0,5508.0,138745.4078912836,0.005772203369547511,12620018308498.596,0.96,0.02426213298663954,0.931457870689005,0.11241217798594849,0.00010757314974182444,0.96,0.2542857142857143,-1.5788408144567225
HD 43691 Ab,,0.48492,36.99913,0.238,Radial Velocity,HD 43691 A,0.3,1.14,1.733,6093.0,101543.50574314503,0.04041711529727163,2.4331607290678644e+16,0.6578188113098672,0.02426213298663954,-0.623423042943488,4.7899159663865545,0.027027662542335455,0.21903280413901796,0.2542857142857143,-0.7237713501037544
HD 44219 b,,0.13821280000000002,472.3,1.19,Radial Velocity,HD 44219,0.03,1.0,1.32,5752.0,132371.6575112497,0.015831019512055275,773003724972824.0,0.7575757575757576,0.02426213298663954,0.07554696139253074,0.8403361344537815,0.002117298327334321,0.4347886579291538,0.2542857142857143,-1.9789607525452932
HD 44385 b,,0.5870799999999999,473.5,1.4,Radial Velocity,HD 44385,0.1,1.8000000000000003,18.2,4400.0,81706.35932944609,0.018577527835377868,191229387755102.06,0.09890109890109891,0.02426213298663954,0.146128035678238,1.2857142857142858,0.0021119324181626186,0.00029857836885973586,0.2542857142857143,-0.5325941822391391
HD 45184 b,,0.41225946736393176,5.8872,0.0638,Radial Velocity,HD 45184,0.0017237682768832118,0.9291203064568994,0.96,5533.0,133461.35925659482,0.06809132059350075,9.032184334005978e+16,0.9865269461077845,0.02426213298663954,-1.1951793212788377,8.830474890037763,0.16986003533088734,1.0963722511574077,0.2542857142857143,-0.8861023527025891
HD 45184 c,,0.41225946736393176,13.1354,0.11,Radial Velocity,HD 45184,0.0017237682768832118,0.9291203064568994,0.96,5533.0,129630.90395191587,0.05261738384744693,9.032184334005978e+16,0.9865269461077845,0.02426213298663954,-0.958607314841775,8.830474890037763,0.07613015210804391,1.0963722511574077,0.2542857142857143,-0.8861023527025891
HD 45350 b,,0.20458,890.76,1.92,Radial Velocity,HD 45350,0.29,1.02,1.27,5754.0,112103.12703450523,0.01354317188668643,297356182650351.56,0.8031496062992126,0.02426213298663954,0.28330122870354957,0.53125,0.0011226368494319458,0.4979537518130154,0.2542857142857143,-1.5867961819532757
HD 45364 b,,0.39356,226.93,0.6813,Radial Velocity,HD 45364,-0.17,0.82,0.96,5434.0,162842.83682024066,0.018863676683477073,1878459164498086.8,0.9865269461077845,0.02426213298663954,-0.16666161106060237,1.2035813885219433,0.004406645220993257,1.0963722511574077,0.2542857142857143,-0.9325217449845723
HD 45364 c,,0.39356,342.85,0.8972,Radial Velocity,HD 45364,-0.17,0.82,0.96,5434.0,162757.3135631256,0.01644239130115655,1083178438610337.5,0.9865269461077845,0.02426213298663954,-0.04711073508906987,0.9139545251894783,0.002916727431821496,1.0963722511574077,0.2542857142857143,-0.9325217449845723
HD 45652 b,,0.488486,43.6,0.23,Radial Velocity,HD 45652,0.29,0.83,0.96,5312.0,156239.00715048902,0.033145243592919836,1.505138945962828e+16,0.9865269461077845,0.02426213298663954,-0.638272163982407,3.6086956521739126,0.02293577981651376,1.0963722511574077,0.2542857142857143,-0.7164444670706773
HD 46375 Ab,,1.02,3.02358,0.041,Radial Velocity,HD 46375 A,0.271,0.9328,0.914,5264.378,132645.14467869006,0.08520052308665987,4.5689935889046944e+17,1.0205689277899344,0.33734844125176117,-1.3872161432802645,22.75121951219512,0.33073376593309917,1.221658863329408,1.1159737417943107,0.01980262729617973
HD 46588 b,,0.40952,223.0,0.7530818127592359,Radial Velocity,HD 46588,-0.24999999999999997,1.09,1.7,6200.0,116434.91972477066,0.021218621439609862,2605448176750063.0,0.6411764705882353,0.02426213298663954,-0.1231578406653961,1.4473859035399101,0.004484304932735426,0.2218603704457562,0.2542857142857143,-0.8927695368328092
HD 47186 b,,0.4413864,4.0845,0.05,Radial Velocity,HD 47186,0.2,1.0,1.1,5641.0,133465.12199999997,0.07691498723441775,4.050273870464643e+17,0.9090909090909091,0.02426213298663954,-1.3010299956639813,20.0,0.24482800832415227,0.7513148009015775,0.2542857142857143,-0.8178345966899031
HD 47186 c,,0.4413864,5838.0,6.35,Radial Velocity,HD 47186,0.2,1.0,1.1,5641.0,133108.8727059344,0.006834228622917158,25111748220377.234,0.9090909090909091,0.02426213298663954,0.8027737252919757,0.15748031496062992,0.00017129153819801302,0.7513148009015775,0.2542857142857143,-0.8178345966899031
HD 4732 Ab,,0.1848,360.2,1.19,Radial Velocity,HD 4732 A,0.01,1.74,5.4,4959.0,76992.16513100544,0.020757885939877034,427053721068964.8,0.3222222222222222,0.02426213298663954,0.07554696139253074,1.46218487394958,0.00277623542476402,0.01105014479500076,0.2542857142857143,-1.6884811197745533
HD 4732 Ac,,0.1848,2732.0,4.6,Radial Velocity,HD 4732 A,0.01,1.74,5.4,4959.0,76681.02243774144,0.010579301761722582,28579904272483.984,0.3222222222222222,0.02426213298663954,0.6627578316815741,0.37826086956521743,0.00036603221083455345,0.01105014479500076,0.2542857142857143,-1.6884811197745533
HD 47366 b,,0.20020000000000002,363.3,1.214,Radial Velocity,HD 47366,-0.020000000000000004,1.81,7.3,4866.0,73769.14255148983,0.02099583529566754,380409229186356.9,0.24794520547945206,0.02426213298663954,0.08421868673923877,1.4909390444810544,0.002752546105147261,0.004652752964523402,0.2542857142857143,-1.6084384121010167
HD 47366 c,,0.20020000000000002,684.7,1.853,Radial Velocity,HD 47366,-0.020000000000000004,1.81,7.3,4866.0,73684.20425765542,0.01700415126946659,163281724954103.97,0.24794520547945206,0.02426213298663954,0.2678754193188976,0.9767943874797625,0.0014604936468526361,0.004652752964523402,0.2542857142857143,-1.6084384121010167
HD 47536 b,,0.62616,430.0,1.61,Radial Velocity,HD 47536,-0.68,0.94,23.47,4380.0,44305.66741132455,0.023525414754788688,141985727155588.12,0.04005112910097997,0.02426213298663954,0.20682587603184974,0.5838509316770185,0.002325581395348837,7.270906917220559e-05,0.2542857142857143,-0.4681493494855543
HD 48265 b,7.4,0.547292,789.6,1.87,"Radial Velocity, Astrometry",HD 48265,0.17,0.93,0.96,5533.0,95343.14197005352,0.014880390735088433,9.032184334005978e+16,0.9865269461077845,0.02426213298663954,0.27184160653649897,0.49732620320855614,0.0012664640324214793,1.0963722511574077,0.2542857142857143,-0.6027727981508639
HD 48265 c,4.45,0.547292,10418.0,10.4,"Radial Velocity, Astrometry",HD 48265,0.17,0.93,0.96,5533.0,96486.97442535275,0.006272329352530975,9.032184334005978e+16,0.9865269461077845,0.02426213298663954,1.0170333392987803,0.08942307692307692,9.59877135726627e-05,1.0963722511574077,0.2542857142857143,-0.6027727981508639
HD 48948 b,,0.41225946736393176,7.34013,0.0652,Radial Velocity,HD 48948,0.0017237682768832118,0.9291203064568994,0.96,5533.0,194385.88054533384,0.05581150225242727,9.032184334005978e+16,0.9865269461077845,0.02426213298663954,-1.1857524042680798,8.830474890037763,0.13623736909291798,1.0963722511574077,0.2542857142857143,-0.8861023527025891
HD 48948 c,,0.41225946736393176,37.998,0.1951,Radial Velocity,HD 48948,0.0017237682768832118,0.9291203064568994,0.96,5533.0,194423.90811630362,0.03226089408470807,9.032184334005978e+16,0.9865269461077845,0.02426213298663954,-0.709742730605482,8.830474890037763,0.02631717458813622,1.0963722511574077,0.2542857142857143,-0.8861023527025891
HD 48948 d,,0.41225946736393176,151.12,0.4894,Radial Velocity,HD 48948,0.0017237682768832118,0.9291203064568994,0.96,5533.0,194828.2792431797,0.020348007473092174,9.032184334005978e+16,0.9865269461077845,0.02426213298663954,-0.3103360349842296,8.830474890037763,0.006617257808364214,1.0963722511574077,0.2542857142857143,-0.8861023527025891
HD 4917 b,,1.224,400.5,1.1860137990806834,Radial Velocity,HD 4917,0.09400000000000001,1.32,5.01,4802.0,96147.01704545452,0.01860660293756802,378015091803996.44,0.2634730538922156,0.003056179775280899,0.07408974200440989,1.1129718735339957,0.0024968789013732834,0.010496892597727323,0.244311377245509,0.20212418409013433
HD 49674 b,,0.98,4.94739,0.058,Radial Velocity,HD 49674,0.25,1.07,0.94,5482.0,125449.32045235558,0.07366000008416883,2.6847270445926752e+17,1.1382978723404256,0.19808424239851719,-1.2365720064370627,18.448275862068964,0.2021267779576706,1.2882501950434877,1.0425531914893618,-0.020202707317519466
HD 50499 b,,1.2628000000000001,2483.7,3.93,Radial Velocity,HD 50499,0.38,1.31,1.42,6099.0,101629.69529851474,0.00994198907163336,89587915702633.3,0.9225352112676057,0.02426213298663954,0.5943925503754267,0.3333333333333333,0.0004026251157547208,0.45751597464174065,0.2542857142857143,0.23333147770169965
HD 50499 c,,1.2628000000000001,8620.0,9.02,Radial Velocity,HD 50499,0.38,1.31,1.42,6099.0,101249.97368746682,0.006574748430482583,17006755119635.61,0.9225352112676057,0.02426213298663954,0.9552065375419417,0.14523281596452328,0.0001160092807424594,0.45751597464174065,0.2542857142857143,0.23333147770169965
HD 50554 b,,0.32489399999999996,1293.0,2.41,Radial Velocity,HD 50554,-0.07,1.04,1.11,5902.0,119438.93493712206,0.011711118786003715,208911686718344.38,0.9369369369369369,0.02426213298663954,0.3820170425748684,0.43153526970954353,0.0007733952049497294,0.7604390365529882,0.2542857142857143,-1.124256303698287
HD 50554 c,0.01148,0.1169,5.969362,0.066,Primary Transit,HD 50554,-0.07,1.04,1.11,5902.0,123943.57725688009,0.06946977420264555,2.7855371157686314e+17,0.9369369369369369,0.019583332356121138,-1.1804560644581312,15.757575757575758,0.16752209030043747,0.7604390365529882,0.10531531531531531,-2.1464364105041143
HD 50554 d,0.0211,0.12579999999999997,28.0694,0.168,Primary Transit,HD 50554,-0.07,1.04,1.11,5902.0,166164.56451280907,0.03760590292653817,4.299107028163322e+16,0.9369369369369369,0.0044817488083108295,-0.7746907182741372,6.190476190476191,0.03562598416781263,0.7604390365529882,0.11333333333333331,-2.0730619347157972
HD 51608 b,,0.41225946736393176,14.071,0.10805,Radial Velocity,HD 51608,0.0017237682768832118,0.9291203064568994,0.96,5533.0,156955.16522000893,0.04824804011376265,9.032184334005978e+16,0.9865269461077845,0.02426213298663954,-0.9663752287807399,8.830474890037763,0.07106815436003128,1.0963722511574077,0.2542857142857143,-0.8861023527025891
HD 51608 c,,0.41225946736393176,95.87,0.38833,Radial Velocity,HD 51608,0.0017237682768832118,0.9291203064568994,0.96,5533.0,156950.47211298515,0.02545060342481536,9.032184334005978e+16,0.9865269461077845,0.02426213298663954,-0.41079905722325416,8.830474890037763,0.010430791697089808,1.0963722511574077,0.2542857142857143,-0.8861023527025891
HD 52265 b,,0.620018,119.27,0.52,Radial Velocity,HD 52265,0.21,1.2,1.25,6159.0,101170.15319185251,0.02739378183728838,5321500767104145.0,0.96,0.02426213298663954,-0.28399665636520083,2.3076923076923075,0.008384338056510439,0.6144,0.2542857142857143,-0.4780067691063632
HD 5278 Ab,0.0245,0.2186,14.339186,0.12,Primary Transit,HD 5278 A,-0.12,1.126,1.194,6203.0,118988.57357789122,0.052581941322300325,1.0281219530761674e+17,0.9430485762144053,0.015244937892569355,-0.9208187539523752,9.383333333333333,0.0697389656567674,0.6614932396589349,0.1830820770519263,-1.5205117032396989
HD 5278 Ac,,0.16991999999999996,40.87,0.2416,Radial Velocity,HD 5278 A,-0.12,1.126,1.194,6203.0,118445.47817818563,0.0371425879670807,2.5363738371358456e+16,0.9430485762144053,0.02426213298663954,-0.6169030700509057,4.660596026490065,0.02446782481037436,0.6614932396589349,0.2542857142857143,-1.7724275409285632
HD 5319 b,,0.6313200000000001,675.0,1.75,Radial Velocity,HD 5319,0.15,1.56,3.26,5052.0,85014.57725947522,0.01628973968528041,212704790031548.1,0.47852760736196326,0.02426213298663954,0.24303804868629444,0.8914285714285715,0.0014814814814814814,0.045026874116636244,0.2542857142857143,-0.45994241345142073
HD 5319 c,,0.6313200000000001,886.0,2.071,Radial Velocity,HD 5319,0.15,1.56,3.26,5052.0,88374.53610059994,0.014686768364750477,151877405571925.25,0.47852760736196326,0.02426213298663954,0.3161800988934526,0.7532592950265572,0.001128668171557562,0.045026874116636244,0.2542857142857143,-0.45994241345142073
HD 5388 b,3.2,0.23687,772.5,1.757,"Radial Velocity, Astrometry",HD 5388,-0.28,1.21,1.86,6253.0,110022.54627727666,0.014290688135552792,495233701765045.25,0.6505376344086021,0.02426213298663954,0.24477176149529495,0.688673875924872,0.0012944983818770227,0.18803839588640364,0.2542857142857143,-1.4402438115476466
HD 55696 b,,0.7764200000000001,1827.0,3.18,Radial Velocity,HD 55696,0.37,1.29,1.52,5533.0,103799.61310343436,0.010936250288358557,9.032184334005978e+16,0.8486842105263158,0.02426213298663954,0.5024271199844327,0.40566037735849053,0.0005473453749315818,0.367332154833066,0.2542857142857143,-0.25306166810149444
HD 5583 b,,0.537684,139.35,0.53,Radial Velocity,HD 5583,-0.5,1.01,9.09,4830.0,130432.65581654651,0.023897296109115042,1937478017835528.5,0.11111111111111112,0.02426213298663954,-0.27572413039921095,1.9056603773584906,0.007176175098672408,0.0013447133736720451,0.2542857142857143,-0.620484251978957
HD 5608 Ab,,1.222,779.9,1.911,Radial Velocity,HD 5608 A,0.06,1.53,5.14,4877.0,87155.69682875852,0.015395777820259252,154913636288036.06,0.29766536964980544,0.0015668675471214259,0.2812606870550129,0.8006279434850864,0.0012822156686754713,0.011266838621697738,0.23774319066147862,0.20048886074940356
HD 56414 Ab,,0.331,29.04992,0.229,Primary Transit,HD 56414 A,0.0,1.89,1.751,8500.0,70272.18128073895,0.049530237444513625,9.95416277340249e+16,1.0793832095945175,0.011394179398772871,-0.640164517660112,8.253275109170305,0.0344235027153259,0.35204920337420553,0.18903483723586523,-1.1056369036050742
HD 564 b,,0.420692,492.3,1.2,Radial Velocity,HD 564,0.13,0.92,1.01,5902.0,140254.21875000003,0.015315503490992288,842624977520011.1,0.9108910891089109,0.02426213298663954,0.07918124604762482,0.7666666666666667,0.002031281738777168,0.8929429360934328,0.2542857142857143,-0.8658543044923047
HD 56957 b,5.918,0.3512278,5859.1,6.426,"Radial Velocity, Astrometry",HD 56957,0.04999999999999999,1.03,1.777,5743.0,129371.81084639278,0.006891117882257688,26343521098548.37,0.5796285875070344,0.02426213298663954,0.8079407212154993,0.160286336756925,0.00017067467699817377,0.1835586864822898,0.2542857142857143,-1.0463202631785409
HD 57625 Ab,8.43,0.34015399999999996,4843.0,5.7,"Radial Velocity, Astrometry",HD 57625 A,-0.04,1.04,1.127,5961.78,126649.75998012883,0.007395035360504573,38882490248525.89,0.9228039041703638,0.02426213298663954,0.7558748556724915,0.1824561403508772,0.00020648358455502787,0.7265434488704406,0.2542857142857143,-1.0783568227423501
HD 5891 b,,0.20020000000000002,177.11,0.76,Radial Velocity,HD 5891,-0.020000000000000004,1.91,8.7,4907.0,71457.10038817613,0.026961892798015273,1003776554129503.1,0.21954022988505748,0.02426213298663954,-0.11918640771920865,2.513157894736842,0.00564620857094461,0.002900518296803508,0.2542857142857143,-1.6084384121010167
HD 59686 Ab,,0.3014,299.36,1.086,Radial Velocity,HD 59686 A,0.15,1.9,13.2,4658.0,69967.77518363536,0.022793757494645343,399151978485000.75,0.14393939393939395,0.02426213298663954,0.03582982525282817,1.749539594843462,0.003340459647247461,0.0008260984500653922,0.2542857142857143,-1.199316992789742
HD 60292 b,,0.22579999999999997,495.4,1.5,Radial Velocity,HD 60292,-0.17,1.7,27.0,4348.0,72717.38074074073,0.019024582076643884,158845758778140.44,0.06296296296296296,0.02426213298663954,0.17609125905568124,1.1333333333333333,0.0020185708518368995,8.636894782299446e-05,0.2542857142857143,-1.4881056272665756
HD 60532 b,9.21,0.4318,201.83,0.77,Radial Velocity,HD 60532,-0.26,1.44,0.96,6095.0,89227.61092845425,0.023970929428371805,2327627017120298.5,0.9865269461077845,0.02426213298663954,-0.11350927482751812,1.87012987012987,0.004954664816925134,1.0963722511574077,0.2542857142857143,-0.8397927609014301
HD 60779 b,0.0463,0.2899,29.986175,0.192,Primary Transit,HD 60779,-0.12,1.05,1.129,6081.0,127039.40654763469,0.04023092571755086,3.709347801732642e+16,0.9300265721877768,0.009667788572567192,-0.7166987712964504,5.46875,0.033348701526620186,0.7296380488214146,0.25677590788308235,-1.2382192430545274
HD 60779 c,,0.56278,104.25,0.4406,Radial Velocity,HD 60779,-0.12,1.05,1.129,6081.0,127062.86655408841,0.02655512178746595,7043865067580651.0,0.9300265721877768,0.02426213298663954,-0.3559555071852512,2.3831139355424424,0.009592326139088728,0.7296380488214146,0.2542857142857143,-0.5748664909760439
HD 62549 b,8.519,0.18059999999999998,14306.9,11.842,"Radial Velocity, Astrometry",HD 62549,-0.07500000000000001,1.08,1.232,5930.46,123258.22603854949,0.005200671033390928,8820707290438.117,0.8766233766233766,0.02426213298663954,1.0734250567459813,0.09120081067387266,6.989634372225989e-05,0.5775527179853374,0.2542857142857143,-1.7114706379992521
HD 63433 b,0.0689,0.1945,7.1079477,0.0719,Primary Transit,HD 63433,0.10200000000000002,0.99,0.912,5640.0,135925.76192548065,0.06355716764576254,1.9573055842897238e+17,1.0855263157894737,0.02736373538595395,-1.1432711096171173,13.769123783031988,0.14068758553189692,1.3051207051562421,0.21326754385964913,-1.637323115923636
HD 63433 c,0.0482,0.2427,20.54383,0.1458,Primary Transit,HD 63433,0.04599999999999999,0.99,0.912,5640.0,136172.76417100514,0.04459190023412303,4.759938789818624e+16,1.0855263157894737,0.011813765982292494,-0.8362424760180441,6.7901234567901225,0.04867641525460442,1.3051207051562421,0.26611842105263156,-1.4159291662495814
HD 63433 d,,0.09572999999999998,4.209075,0.0503,Primary Transit,HD 63433,-0.029999999999999992,0.99,0.912,5640.0,139209.66024794368,0.07508638381381494,3.999267425901846e+17,1.0855263157894737,0.02274371447408278,-1.2984320149440727,19.681908548707753,0.23758189150822923,1.3051207051562421,0.10496710526315789,-2.3462235500238755
HD 63454 b,,1.06,2.81747,0.036,Radial Velocity,HD 63454,0.11,0.8,0.96,4841.0,170141.8295803327,0.08028290312175997,4.2377499656555635e+17,0.9865269461077845,0.3762240591736558,-1.4436974992327127,22.222222222222225,0.354928357710996,1.0963722511574077,0.2542857142857143,0.058268908123975824
HD 63765 b,,0.26361999999999997,358.0,0.949,Radial Velocity,HD 63765,-0.16,0.865,0.96,5432.0,149957.2322240467,0.01665570630311013,966733170268938.4,0.9865269461077845,0.02426213298663954,-0.022733787572707352,0.9114857744994732,0.002793296089385475,1.0963722511574077,0.2542857142857143,-1.3332466066978175
HD 63935 b,0.033,0.2668,9.058807,0.083,Primary Transit,HD 63935,0.07,0.933,0.959,5534.0,143518.4505126017,0.05756877042373302,1.3614460444539642e+17,0.9728884254431701,0.029452001792288983,-1.080921907623926,11.240963855421686,0.11038981181517611,1.0578542184117863,0.2782064650677789,-1.3212559649406685
HD 63935 c,0.0349,0.259,21.4027,0.148,Primary Transit,HD 63935,0.07,0.933,0.959,5534.0,141303.19505076206,0.04344832313037975,4.281867147664062e+16,0.9728884254431701,0.012101276941694272,-0.8297382846050426,6.304054054054054,0.04672307699495858,1.0578542184117863,0.27007299270072993,-1.3509272172825992
HD 64121 b,,0.14140000000000003,623.0,1.51,Radial Velocity,HD 64121,-0.21,1.64,5.44,5966.0,112731.49109586515,0.0152289082084128,555621575387191.8,0.3014705882352941,0.02426213298663954,0.17897694729316943,1.086092715231788,0.0016051364365971107,0.010187019768980255,0.2542857142857143,-1.9561625255196644
HD 6434 b,,0.331354,21.998,0.14,Radial Velocity,HD 6434,-0.58,1.04,1.12,5776.32,176352.7711370262,0.039987541731300216,5.680007468683831e+16,0.9285714285714285,0.02426213298663954,-0.8538719643217619,7.428571428571428,0.045458678061641965,0.7402514577259474,0.2542857142857143,-1.1045679886933923
HD 65216 Ab,,0.4597944,577.6,1.301,Radial Velocity,HD 65216 A,-0.168,1.0,0.886,5623.44,151503.43494307646,0.014152396268422162,590817934274800.4,1.1286681715575622,0.02426213298663954,0.11427729656158624,0.7686395080707149,0.0017313019390581717,1.43780117549333,0.2542857142857143,-0.7769758459355746
HD 65216 Ac,,0.4597944,5370.0,5.75,Radial Velocity,HD 65216 A,-0.168,1.0,0.886,5623.44,151685.83874414398,0.0067278054965144544,30246322158683.137,1.1286681715575622,0.02426213298663954,0.7596678446896304,0.17391304347826086,0.00018621973929236498,1.43780117549333,0.2542857142857143,-0.7769758459355746
HD 66428 b,3.37,0.41792,2284.535,3.558,Radial Velocity,HD 66428,0.31,1.14552,0.96,5752.0,115871.81260660145,0.00978561209302767,86469634251295.42,0.9865269461077845,0.02426213298663954,0.5512059437479062,0.321956155143339,0.0004377258391751495,1.0963722511574077,0.2542857142857143,-0.8724652523341254
