Unnamed: 0,name,mass,radius,orbital_period,semi_major_axis,eccentricity,temp_calculated,detection_type,star_name,star_metallicity,star_mass,star_radius,star_teff,log_radius,kepler_ratio,orbital_velocity,thermal_equilibrium,star_compactness,radius_period_ratio,log_semi_major,star_mass_orbit_ratio,orbital_frequency,star_density,radius_normalized,log_mass,mass_source
1473,K2-16 c,0.0377236825528759,0.227,19.07863,0.1229,0.0876,485.0,Primary Transit,K2-16,-0.33,0.67,0.66,4761.0,-1.4828052615007343,196082.4490628869,0.0404747864103644,3.401644780753707e+16,1.0151515151515151,0.0118981289537036,-0.910448117113546,5.451586655817739,0.0524146649942894,2.330467206500264,0.3439393939393939,,Predicted
1474,K2-16 d,0.0092366797439513,0.092,2.71578,0.0338936293638586,0.072,658.556,Primary Transit,K2-16,-0.33,0.67,0.66,4761.0,-2.385966701933097,189423.9738805969,0.0784157604909038,4.472564103593982e+17,1.0151515151515151,0.0338760871646451,-1.4698819239834426,19.767726636983685,0.3682183387461429,2.330467206500264,0.1393939393939393,,Predicted
1475,K2-170 b,0.0133487843108623,0.127,7.576544,0.0757241828442398,0.0514,1126.0,Primary Transit,K2-170,-0.11,0.96,0.98,5748.0,-2.0635681925235456,132202.14843749994,0.0627976387446714,1.903697093840091e+17,0.979591836734694,0.0167622599433198,-1.1207654045339288,12.677588109133684,0.1319862987662976,1.0199831702776905,0.1295918367346938,,Predicted
1476,K2-170 c,0.0140967479931718,0.161,12.400047,0.1051645537203723,0.0514,1126.0,Primary Transit,K2-170,-0.11,0.96,0.98,5748.0,-1.826350913997674,132202.1484375,0.0532875705045264,9.87025269498467e+16,0.979591836734694,0.0129838217548691,-0.9781306168143236,9.128551075798743,0.0806448556203053,1.0199831702776905,0.1642857142857142,,Predicted
1477,K2-171 b,0.0382023758296538,0.24,5.628466,0.0605647764012121,0.0325999999999999,752.8,Primary Transit,K2-171,-0.09,0.89,1.72,5250.0,-1.4271163556401458,142600.07022471906,0.0676098448878811,2.071080488562857e+17,0.5174418604651163,0.0426403926043081,-1.2177798818089922,14.69501008480877,0.1776683025179507,0.174905983120983,0.1395348837209302,,Predicted
1478,K2-172 b,0.0106398571287149,0.149,14.316941,0.1145226066211169,0.1598,957.2,Primary Transit,K2-172,-0.06,0.93,0.87,5569.0,-1.903808973036678,136466.7338709677,0.0502598117336454,7.333755431892104e+16,1.0689655172413794,0.0104072511020335,-0.9411087756671668,8.120667416144164,0.0698473228324402,1.412294249228933,0.1712643678160919,,Predicted
1479,K2-172 c,0.0522769976297156,0.286,29.62682,0.1859720849917095,0.1598,957.2,Primary Transit,K2-172,-0.06,0.93,0.87,5569.0,-1.2517634681622845,136466.73387096773,0.0394405161257759,2.7810791640880304e+16,1.0689655172413794,0.0096534153851138,-0.7305522398890354,5.000750516086639,0.0337532006472513,1.412294249228933,0.328735632183908,,Predicted
1480,K2-173 Ab,0.0120068305807124,0.143,5.868699,0.0643738001829718,0.0838,1543.4,Primary Transit,K2-173 A,-0.533,0.983,1.0,5573.35,-1.9449106487222296,129108.9140386571,0.0689203033716609,2.3283430771028227e+17,0.983,0.0243665589255812,-1.1912908523782564,15.270187517374858,0.1703955169621069,0.983,0.143,,Predicted
1482,K2-175 Ab,0.0386054117592024,0.182,9.525988,0.0917723816851068,0.1086599999999999,1309.8,Primary Transit,K2-175 A,0.0356,1.081,1.673,5929.25,-1.7037485919053417,117404.31313598518,0.0605315564336991,1.467489638914368e+17,0.6461446503287507,0.0191056297782445,-1.0372879972999347,11.779142920243382,0.1049759877925523,0.2308542482959555,0.108786610878661,,Predicted
1483,K2-176 Ab,0.0116597686173227,0.133,5.329439,0.0593047827414784,0.065,1161.6,Primary Transit,K2-176 A,0.191,0.932,1.0,5377.81,-2.017406150760383,136173.88680257506,0.0699178543120082,2.378167167413808e+17,0.932,0.0249557223565182,-1.226910280759283,15.715427271064742,0.1876370101993849,0.932,0.133,,Predicted
1484,K2-177 b,0.0373779302228668,0.189,14.155185,0.1240801304046263,0.2262,1236.6,Primary Transit,K2-177,0.41,1.21,1.21,6063.0,-1.666008263922495,104887.65495867762,0.0550765286551376,8.776993777606787e+16,1.0,0.0133519978721578,-0.906297758763279,9.751762800814118,0.0706454913870783,0.6830134553650707,0.156198347107438,,Predicted
1485,K2-178 b,0.0490541723307176,0.317,8.747818,0.0830496447377937,0.1014,923.6,Primary Transit,K2-178,0.09,0.95,0.89,5525.0,-1.1488535051048565,133593.74999999994,0.059651024699301,1.3509944702496818e+17,1.0674157303370786,0.0362376080526595,-1.0806622209939931,11.438941165845584,0.1143142209863076,1.3475769856546882,0.3561797752808989,,Predicted
1486,K2-179 b,0.0333416486734254,0.224,5.172191,0.0557037463957444,0.0443999999999999,719.2,Primary Transit,K2-179,0.0299999999999999,0.82,0.77,5015.0,-1.4961092271270973,154773.24695121945,0.0676689938381238,2.0385198256019792e+17,1.0649350649350648,0.0433085321095064,-1.2541155950545697,14.720733398690122,0.1933416612031535,1.7961461712515852,0.2909090909090909,,Predicted
1487,K2-17 b,0.03284763793005,0.199,17.96753,0.119,0.0836,487.0,Primary Transit,K2-17,0.15,0.71,0.66,4320.0,-1.6144504542576446,191573.6938181501,0.0416139030548089,2.459467366428925e+16,1.0757575757575757,0.0110755345893397,-0.9244530386074692,5.966386554621849,0.0556559527102501,2.4695995770375934,0.3015151515151515,,Predicted
1489,K2-181 b,0.0393576802213835,0.253,6.894256,0.0706,0.8192,962.0,Primary Transit,K2-181,0.23,0.99,1.07,5608.0,-1.374365790254617,135070.5624574292,0.0643423862831433,1.984369840286208e+17,0.9252336448598132,0.0366972157691852,-1.1511952989481962,14.022662889518417,0.1450482836726689,0.8081348981219434,0.2364485981308411,,Predicted
1491,K2-183 b,0.0970376774925728,0.232,0.469269,0.0116,0.1013999999999999,905.0,Primary Transit,K2-183,0.0642,0.95,0.9685,5436.47,-1.4610179073158271,141081.40091396225,0.1553159266077307,6.491603784945454e+18,0.9808982963345378,0.4943859492103676,-1.9355420107730816,81.89655172413794,2.1309739190102053,1.0457424315974229,0.2395456892101187,,Predicted
1492,K2-183 c,0.0286199888125187,0.256,10.792635,0.0932,0.132,787.0,Primary Transit,K2-183,0.0642,0.95,0.9685,5436.47,-1.3625778345025743,143882.2572321688,0.0542585634211791,1.005625224840967e+17,0.9808982963345378,0.0237198793436449,-1.0305840876460186,10.1931330472103,0.0926557786861132,1.0457424315974229,0.2643262777490965,,Predicted
1493,K2-183 d,0.0266012888021014,0.255,22.631964,0.1527,0.2534,615.0,Primary Transit,K2-183,0.0642,0.95,0.9685,5436.47,-1.3664917338237108,143855.79985442827,0.0423932450761375,3.7461909394370456e+16,0.9808982963345378,0.0112672501599949,-0.8161609629435788,6.221349050425671,0.0441852947450782,1.0457424315974229,0.2632937532266391,,Predicted
1495,K2-185 b,0.0115804927114551,0.117,10.616646,0.0948226423631659,0.0434,871.2,Primary Transit,K2-185,-0.1,0.96,0.94,5788.0,-2.145581344184381,132202.1484375,0.0561183101785807,1.2482166836547342e+17,1.0212765957446808,0.0110204296159069,-1.023087946636206,10.124164187739554,0.0941917061188627,1.1558132591044374,0.1244680851063829,,Predicted
1496,K2-185 c,0.0279340217518563,0.2132,52.713494,0.2696,0.1214,477.0,Primary Transit,K2-185,-0.1,0.96,0.94,5788.0,-1.5455245866904477,141802.51818563833,0.0321349739938623,1.5440960573681198e+16,1.0212765957446808,0.0040445051887473,-0.5692801121367178,3.560830860534125,0.0189704746188898,1.1558132591044374,0.2268085106382978,,Predicted
1497,K2-186 b,0.0600694181344767,0.283,41.474219,0.2400024193408024,0.144,886.0,Primary Transit,K2-186,0.06,1.02,0.98,5784.0,-1.2623083813388996,124425.5514705882,0.0363594471758391,1.943040700958146e+16,1.0408163265306123,0.0068235160739253,-0.6197843803672918,4.249957157938496,0.0241113642188174,1.083732118420046,0.2887755102040816,,Predicted
1498,K2-187 b,0.0097570691866461,0.116,0.77392,0.0164,0.9908,1815.0,Primary Transit,K2-187,0.23,0.98,0.92,5484.0,-2.1541650878757723,135787.75119339532,0.1331458536253685,3.3628081274298624e+18,1.0652173913043477,0.1498862931569154,-1.785156151952302,59.7560975609756,1.2921232168699606,1.2585271636393522,0.1260869565217391,,Predicted
1499,K2-187 c,0.0249307751167576,0.161,2.872042,0.0392,0.1474,1173.0,Primary Transit,K2-187,0.23,0.98,0.92,5484.0,-1.826350913997674,136937.80814920072,0.0857580996522473,5.88596466285881e+17,1.0652173913043477,0.056057676036771,-1.4067139329795428,25.0,0.348184323209758,1.2585271636393522,0.175,,Predicted
1500,K2-187 d,0.0423044429806786,0.283,7.14921,0.072,0.8416,865.0,Primary Transit,K2-187,0.23,0.98,0.92,5484.0,-1.2623083813388996,136936.30943528167,0.0632782282401734,1.7447161920400003e+17,1.0652173913043477,0.0395847932848524,-1.1426675035687317,13.611111111111112,0.1398755946461217,1.2585271636393522,0.3076086956521738,,Predicted
1501,K2-187 e,0.020674460301008,0.212,13.609878,0.1106,0.7017999999999999,698.0,Primary Transit,K2-187,0.23,0.98,0.92,5484.0,-1.5511690043101247,136912.49456484488,0.0510599944374271,7.394001435156715e+16,1.0652173913043477,0.015576921409582,-0.9562448730313206,8.860759493670885,0.073476044384821,1.2585271636393522,0.2304347826086956,,Predicted
1502,K2-188 b,0.0110191335415959,0.12,1.742169,0.0289,0.0209999999999999,1692.0,Primary Transit,K2-188,-0.01,1.06,1.19,5977.0,-2.120263536200091,125743.93156829508,0.1042287260176768,1.5280491999279716e+18,0.8907563025210085,0.0688796551884461,-1.5391021572434522,36.67820069204153,0.5739971265703844,0.6290207630259222,0.1008403361344537,,Predicted
1503,K2-188 c,0.0459669183985151,0.252,7.810253,0.0785,0.0406,1026.0,Primary Transit,K2-188,-0.01,1.06,1.19,5977.0,-1.3783261914707137,126101.7850860662,0.0631516093798238,2.0710649069282176e+17,0.8907563025210085,0.0322652800107755,-1.1051303432547477,13.503184713375797,0.1280368254395856,0.6290207630259222,0.2117647058823529,,Predicted
1504,K2-189 b,0.0116452167903166,0.136,2.588309,0.0361,0.1416,1197.0,Primary Transit,K2-189,0.0,0.94,0.87,5519.0,-1.995100393246085,142400.2130915776,0.0876336595009263,7.119134080680174e+17,1.0804597701149423,0.0525439582368256,-1.442492798094342,26.0387811634349,0.3863526340943063,1.4274802088980612,0.1563218390804598,,Predicted
1505,K2-189 c,0.0306729762080177,0.223,6.679195,0.068,0.0778,872.0,Primary Transit,K2-189,0.0,0.94,0.87,5519.0,-1.5005835075220182,141880.10713930195,0.0639682777472752,2.0064287900698982e+17,1.0804597701149423,0.0333872569972878,-1.1674910872937636,13.823529411764705,0.1497186412434432,1.4274802088980612,0.2563218390804598,,Predicted
1508,K2-190 b,0.0112950293575997,0.121,10.098858,0.0897619815963847,0.022,821.4,Primary Transit,K2-190,-0.19,0.9,0.91,5631.0,-2.111964733385396,141015.62499999994,0.0558470238822775,1.247835239755771e+17,0.989010989010989,0.0119815527656691,-1.046907568444466,10.02651661643183,0.0990210972369351,1.1943134754389433,0.1329670329670329,,Predicted
1509,K2-190 c,0.0214177620738706,0.098,21.574023,0.1488898226930588,0.022,821.4,Primary Transit,K2-190,-0.19,0.9,0.91,5631.0,-2.322787800311565,141015.62499999994,0.0433624431722169,4.53536332562365e+16,0.989010989010989,0.0045425000242189,-0.8271349872666532,6.04473820789873,0.0463520410634585,1.1943134754389433,0.1076923076923077,,Predicted
1510,K2-191 b,0.0114586094586819,0.141,2.858646,0.0386976423430607,0.0339999999999999,821.4,Primary Transit,K2-191,0.31,0.9,0.84,5176.0,-1.9589953886039688,141015.62499999994,0.0850558123644586,4.793006940206319e+17,1.0714285714285714,0.0493240506169704,-1.41231549360097,23.257230815804125,0.3498159618224852,1.5184645286686107,0.1678571428571428,,Predicted
1511,K2-192 b,0.0124579142607869,0.136,4.162817,0.049,0.0676,939.0,Primary Transit,K2-192,0.15,0.9,0.81,5222.0,-1.995100393246085,147294.4553331435,0.0739585910338599,3.0971005825599994e+17,1.1111111111111112,0.0326701846369898,-1.3098039199714864,18.36734693877551,0.2402219458602191,1.6935087808430285,0.1679012345679012,,Predicted
1512,K2-193 b,0.0427831291840459,0.352,14.786889,0.1184,0.6309999999999999,739.0,Primary Transit,K2-193,0.0,1.01,0.98,5817.0,-1.04412410338404,131734.1939431673,0.0503100510438715,8.167569720606973e+16,1.030612244897959,0.0238048720051932,-0.926648297613099,8.530405405405405,0.0676274772874808,1.0731072937296535,0.3591836734693877,,Predicted
1513,K2-194 b,0.0660904518307572,0.325,39.721386,0.2398578888695243,0.086,1420.8,Primary Transit,K2-194,0.1,1.11,1.28,5979.0,-1.1239300966523995,114336.9932432432,0.0379410618540881,2.221294799930418e+16,0.8671875000000001,0.0081819904270208,-0.6200459931198662,4.627740222477351,0.0251753551600641,0.5292892456054688,0.25390625,,Predicted
1514,K2-195 b,0.0281614126324574,0.279,15.852975,0.1208,0.0788,720.0,Primary Transit,K2-195,-0.1,0.94,0.99,5713.0,-1.2765434971607714,142567.5697780231,0.0478780030314369,7.30000281635236e+16,0.9494949494949496,0.0175992203356152,-0.917933065714887,7.781456953642383,0.0630796427799829,0.9687735430006628,0.2818181818181818,,Predicted
1515,K2-195 c,0.0372064308078396,0.23,28.482786,0.1818001960058796,0.0834,978.6,Primary Transit,K2-195,-0.1,0.94,0.99,5713.0,-1.4696759700589417,135014.96010638296,0.0401043746347885,3.2230586022732228e+16,0.9494949494949496,0.0080750527704698,-0.7404056528839851,5.170511477169141,0.0351089250889993,0.9687735430006628,0.2323232323232323,,Predicted
1516,K2-196 b,0.04708893817458,0.321,48.324222,0.2773911886705504,0.024,1096.754,Primary Transit,K2-196,0.01,1.16,1.54,6045.0,-1.1363141558521213,109408.67456896548,0.0360668039517714,1.7354012166814682e+16,0.7532467532467532,0.0066426315151023,-0.5569073384052547,4.181819925714001,0.020693556121814,0.3176112132091218,0.2084415584415584,,Predicted
1517,K2-197 Ab,0.0333109375575839,0.228,8.357881,0.0806,0.3404,848.0,Primary Transit,K2-197 A,0.08,1.0,0.93,5667.0,-1.4784096500276962,133409.64891505687,0.0605924798114108,1.5876061294052685e+17,1.075268817204301,0.027279641813517,-1.0936649581949094,12.406947890818858,0.1196475518136714,1.2432290637117596,0.2451612903225806,,Predicted
1518,K2-198 b,0.0453160303674388,0.374,17.0428683,0.09083,0.06914,716.0,Primary Transit,K2-198,0.0309999999999999,0.8,0.76,5212.9,-0.9834994815676052,387612.1959507759,0.033486248406386,8.950740104597216e+16,1.0526315789473684,0.0219446629180371,-1.0417706858116178,8.807662666519873,0.0586755692995644,1.822423093745444,0.4921052631578947,,Predicted
1519,K2-198 c,0.0087355926214159,0.127,3.3596055,0.03077,0.06754,1230.0,Primary Transit,K2-198,0.0279999999999999,0.8,0.76,5212.9,-2.0635681925235456,387430.74207790015,0.0575465220252544,7.799424941158973e+17,1.0526315789473684,0.0378020574141815,-1.5118725037525416,25.9993500162496,0.297653995387256,1.822423093745444,0.1671052631578947,,Predicted
1520,K2-198 d,0.032668693358369,0.218,7.4500177,0.05234,0.06754,943.0,Primary Transit,K2-198,0.4024,0.8,0.76,5212.9,-1.523260216193048,387091.3389394856,0.0441424345847902,2.695567048807529e+17,1.0526315789473684,0.0292616754454153,-1.2811662816961378,15.284677111196029,0.1342278690156669,1.822423093745444,0.2868421052631579,,Predicted
1526,K2-200 Ab,0.0129054278120887,0.122,2.849883,0.0380377005848115,0.034,734.4,Primary Transit,K2-200 A,-0.0399999999999999,0.86,0.79,5233.0,-2.1037342342488805,147574.49127906965,0.0838623625718615,5.182919074518656e+17,1.0886075949367089,0.0428087749567262,-1.419785744455738,22.60914794474714,0.3508915980059532,1.744283920744606,0.1544303797468354,,Predicted
1528,K2-201 b,0.0120958989585848,0.125,1.05979,0.0204048641253663,0.036,1051.2,Primary Transit,K2-201,0.13,0.96,0.88,5507.0,-2.079441541679836,132202.14843749994,0.1209744784037381,2.2089856344570447e+18,1.0909090909090908,0.1179478953377556,-1.690266292819164,47.047605615103016,0.9435831627020448,1.4087152516904584,0.1420454545454545,,Predicted
1529,K2-201 c,0.0347273841699109,0.293,22.779878,0.1577446933716717,0.036,1051.2,Primary Transit,K2-201,0.13,0.96,0.88,5507.0,-1.2275826699650698,132202.1484375,0.0435094138642198,3.696160227229818e+16,1.0909090909090908,0.01286222867392,-0.802045241771085,6.085783169504704,0.0438983913785666,1.4087152516904584,0.3329545454545454,,Predicted
1530,K2-202 Ab,0.0275417507746759,0.205,3.405164,0.0445840330115741,0.2949219999999999,837.0,Primary Transit,K2-202 A,0.27,0.97,0.91,5406.0,-1.584745299843729,130839.23969072162,0.0822661525709576,4.296803194229976e+17,1.065934065934066,0.0602026803995343,-1.3508206483849443,21.756667902793453,0.2936716117050456,1.287204523528639,0.2252747252747252,,Predicted
1531,K2-203 b,0.0102862068679995,0.122,9.695101,0.0836387127719389,0.0123999999999999,1064.8,Primary Transit,K2-203,-0.07,0.79,0.76,5000.0,-2.1037342342488805,160650.7120253164,0.0542044411089745,8.93439885940776e+16,1.0394736842105263,0.0125836749921429,-1.0775926597418088,9.445386876698176,0.1031448769847782,1.7996428050736255,0.1605263157894736,,Predicted
1532,K2-204 b,0.0432884404850666,0.272,7.055784,0.0734458724403618,0.0332,819.4,Primary Transit,K2-204,0.07,1.01,1.18,5755.0,-1.3019532126861395,125657.48762376232,0.0654036499119399,2.033510989565992e+17,0.8559322033898306,0.0385499329344549,-1.1340326059560095,13.751623698392605,0.1417276946119665,0.6147171814060834,0.2305084745762712,,Predicted
1533,K2-205 b,0.0403822498766817,0.178,26.672263,0.1746269208644465,0.1014,923.6,Primary Transit,K2-205,-0.26,0.95,1.08,5890.0,-1.725971728690052,133593.75,0.0411368657925089,3.94674244711171e+16,0.8796296296296295,0.0066735994617329,-0.7578888036909817,5.440169220743655,0.0374921318074885,0.7541406289691611,0.1648148148148148,,Predicted
1534,K2-206 Ab,0.0411524576311741,0.249,18.294549,0.1308732432311724,0.0358,938.8,Primary Transit,K2-206 A,-0.135,0.85,0.794,5066.0,-1.3903023825174294,149310.6617647059,0.0449478606426997,3.8455548645431656e+16,1.070528967254408,0.0136106115542941,-0.883149134998897,6.494834077723387,0.0546610905794944,1.698077151771802,0.3136020151133501,,Predicted
1535,K2-207 b,0.0316382938141071,0.232,12.48749,0.1049194820956528,0.1014,976.0,Primary Transit,K2-207,0.11,0.94,0.93,5522.0,-1.4610179073158271,135014.96010638293,0.0527911172173349,8.446432833976322e+16,1.010752688172043,0.0185785934563311,-0.9791438618441244,8.959251239374417,0.0800801442083237,1.168635319889054,0.2494623655913978,,Predicted
1536,K2-208 b,0.0149977108631488,0.15,4.190948,0.0504892883145596,0.0,805.4,Primary Transit,K2-208,-0.11,0.93,0.86,5582.0,-1.8971199848858813,136466.7338709676,0.0756949393091957,3.808560251789416e+17,1.0813953488372094,0.0357914247564035,-1.2968007509768835,18.419748644621222,0.2386094983760237,1.4621354094608023,0.1744186046511628,,Predicted
1537,K2-209 b,0.0113792752233364,0.077,2.080615,0.0293338100013447,0.0766,695.976,Primary Transit,K2-209,-0.06,0.74,0.71,4720.0,-2.563949857128453,171505.4898648648,0.0885842714793687,5.768076945364634e+17,1.0422535211267605,0.0370082884147235,-1.5326315253215934,25.22686278959592,0.4806271222691368,2.0675531067779422,0.1084507042253521,,Predicted
1538,K2-210 b,0.0098784666000301,0.073,0.570233,0.0132600587001162,0.0999999999999999,1281.4,Primary Transit,K2-210,0.05,0.91,0.85,5396.0,-2.617295837833746,139466.00274725267,0.1461076542341629,4.821663197060954e+18,1.0705882352941176,0.1280178453369061,-1.8774545533761808,68.62714717786432,1.7536691142041938,1.4817830246285368,0.0858823529411764,,Predicted
1539,K2-211 b,0.0111038018130185,0.123,0.669558,0.014594294678522,0.092,789.6,Primary Transit,K2-211,0.1599999999999999,0.88,0.804,5187.94,-2.09557092360972,144220.52556818177,0.1369540172662247,3.4010542298088934e+18,1.0945273631840795,0.1837032788794996,-1.835816889002631,60.29753539888899,1.493522592516257,1.6932244300637351,0.1529850746268656,,Predicted
1540,K2-212 b,0.0359672390819063,0.2364,9.795635,0.0785,0.2016,542.0,Primary Transit,K2-212,0.0299999999999999,0.67,0.65,4272.0,-1.442229993450194,198360.9677130092,0.0503520237956597,5.404875102442387e+16,1.0307692307692309,0.0241331981030326,-1.1051303432547477,8.535031847133759,0.1020862863918469,2.4396904870277654,0.3636923076923077,,Predicted
1541,K2-213 b,0.0149304759082231,0.135,8.13087,0.0822967507782405,0.0362999999999999,1152.8,Primary Transit,K2-213,0.2499999999999999,1.07,1.2,5794.0,-2.002480500543708,118611.27336448593,0.0635953760567395,1.6639818535265283e+17,0.8916666666666667,0.0166033893052035,-1.084617311166065,13.00172837787066,0.1229880689274333,0.6192129629629631,0.1125,,Predicted
1542,K2-214 b,0.0375275522123863,0.217,8.596802,0.0834,0.1297999999999999,1006.0,Primary Transit,K2-214,0.05,1.05,1.27,5854.0,-1.5278579254416775,127401.83890567443,0.0609549521576485,1.6884133256098083e+17,0.8267716535433071,0.025241944620802,-1.0788339493622612,12.589928057553957,0.1163223254414839,0.5125994503957512,0.1708661417322834,,Predicted
1543,K2-215 b,0.0332178086328307,0.189,8.269648,0.0813744564572059,0.7045999999999999,1150.0,Primary Transit,K2-215,0.11,1.0,0.97,5704.0,-1.666008263922495,126914.0625,0.0618273944902662,1.5986075728771987e+17,1.0309278350515465,0.0228546608029749,-1.089511899295328,12.288868565603146,0.1209241312326715,1.0956826815299676,0.1948453608247422,,Predicted
1545,K2-217 b,0.0601428878364731,0.319,14.074524,0.1197429969838519,0.408,984.8,Primary Transit,K2-217,0.04,1.1,1.33,5967.0,-1.1425641761972924,115376.42045454535,0.0534559775724271,8.841458321945646e+16,0.8270676691729324,0.022665064907346,-0.9217498763284588,9.186340977822203,0.0710503602111162,0.467560443876382,0.2398496240601503,,Predicted
1546,K2-218 Ab,0.034506687296855,0.229,8.679885,0.0846004726534401,0.144,892.8000000000001,Primary Transit,K2-218 A,-0.018,1.02,1.058,5710.0,-1.4740332754278973,124425.55147058812,0.0612404941720476,1.48524758257739e+17,0.9640831758034026,0.0263828380214714,-1.0726272105991856,12.05667022899928,0.1152088996570807,0.8612776324800534,0.2164461247637051,,Predicted
1547,K2-219 b,0.0104916303156561,0.12,3.901287,0.0496404156120244,0.144,886.0,Primary Transit,K2-219,0.13,1.02,1.19,5753.0,-2.120263536200091,124425.55147058817,0.0799479582034748,4.445357347490152e+17,0.8571428571428572,0.0307590802727407,-1.3041645910481423,20.54777316878317,0.2563256689395063,0.6052841304589063,0.1008403361344537,,Predicted
1548,K2-219 c,0.0136497665657294,0.128,6.66767,0.0709598801769667,0.144,886.0,Primary Transit,K2-219,0.13,1.02,1.19,5753.0,-2.05572501506252,124425.55147058818,0.0668680478378715,2.175463239885556e+17,0.8571428571428572,0.0191971108348193,-1.1489871265264722,14.374319650149124,0.1499774283970262,0.6052841304589063,0.107563025210084,,Predicted
1549,K2-219 d,0.0336995937170543,0.23,11.137278,0.0998963258784327,0.144,886.0,Primary Transit,K2-219,0.13,1.02,1.19,5753.0,-1.4696759700589417,124425.5514705882,0.0563573188170927,1.0976868593346846e+17,0.8571428571428572,0.0206513656209353,-1.0004504845474471,10.2105857350677,0.0897885461779799,0.6052841304589063,0.1932773109243697,,Predicted
1552,K2-220 b,0.0225730781858362,0.213,13.683256,0.1104,0.3017399999999999,758.0,Primary Transit,K2-220,0.04,0.96,1.02,5660.0,-1.546463113272712,139146.3069528251,0.0506943418958635,8.420300253360638e+16,0.9411764705882352,0.0155664704365686,-0.95703092660682,8.695652173913043,0.0730820208289605,0.9046294411651624,0.2088235294117646,,Predicted
1553,K2-221 b,0.014276008331151,0.15,2.399094,0.0357795921408308,0.1099999999999999,1116.0,Primary Transit,K2-221,0.13,1.01,0.95,5716.0,-1.8971199848858813,125657.48762376232,0.0937061272447626,8.33869538433983e+17,1.063157894736842,0.0625236026600041,-1.4463646143554578,28.228382146576,0.416824017733361,1.1780142877970552,0.1578947368421052,,Predicted
1556,K2-223 b,0.0080971227197617,0.079,0.50565,0.0127,0.0358,2271.0,Primary Transit,K2-223,0.12,1.06,0.99,5835.0,-2.538307426515116,124821.3456663134,0.1578096576706827,7.187138261520398e+18,1.0707070707070707,0.1562345495896371,-1.8961962790440432,83.46456692913387,1.9776525264511025,1.0924467612560664,0.0797979797979798,,Predicted
1557,K2-223 c,0.013552066541076,0.14,4.56327,0.0549,0.0178,1091.0,Primary Transit,K2-223,0.12,1.06,0.99,5835.0,-1.9661128563728327,125844.8068340522,0.0755920367114282,3.846083888907552e+17,1.0707070707070707,0.0306797537730618,-1.260427655549908,19.30783242258652,0.2191410983790133,1.0924467612560664,0.1414141414141414,,Predicted
1558,K2-224 b,0.0123466331515651,0.139,4.47904,0.0516,0.0228,1002.0,Primary Transit,K2-224,-0.19,0.91,0.84,5620.0,-1.973281345851445,146022.83535248935,0.0723843417005578,3.7466735899284896e+17,1.0833333333333337,0.0310334357362291,-1.2873502983727887,17.635658914728683,0.2232621275987711,1.5353363567649283,0.1654761904761905,,Predicted
1559,K2-224 c,0.0219655581898145,0.215,10.09489,0.0886,0.0107999999999999,764.0,Primary Transit,K2-224,-0.19,0.91,0.84,5620.0,-1.5371172508544744,146521.7227431459,0.0551457438581412,1.2708017918053086e+17,1.0833333333333337,0.0212979041871679,-1.0525662781129492,10.270880361173816,0.0990600194751998,1.5353363567649283,0.2559523809523809,,Predicted
1560,K2-225 b,0.0889297098103981,0.311,15.87209,0.134,0.281,902.0,Primary Transit,K2-225,0.38,1.27,1.7,5742.0,-1.1679623668029029,104701.72568105948,0.053045744521488,6.054010305625394e+16,0.7470588235294118,0.0195941429263568,-0.8728952016351923,9.477611940298509,0.063003675004363,0.2584978628129453,0.1829411764705882,,Predicted
1561,K2-226 b,0.0125526368943816,0.137,3.27108,0.0413,0.0,1120.0,Primary Transit,K2-226,-0.03,0.88,0.91,5424.0,-1.987774353154012,151891.0472293724,0.0793302374709628,5.074328980589532e+17,0.967032967032967,0.0418821918143243,-1.3840499483435988,21.307506053268764,0.3057094293016373,1.1677731759847445,0.1505494505494505,,Predicted
1562,K2-227 b,0.0109388168815927,0.149,13.621832,0.1115736479926167,0.0788,880.2,Primary Transit,K2-227,-0.1,0.95,0.89,5673.0,-1.903808973036678,133593.74999999997,0.0514642895122797,8.320087016013982e+16,1.0674157303370786,0.0109383231271682,-0.9524383670722733,8.514555337142555,0.0734115646118672,1.3475769856546882,0.1674157303370786,,Predicted
1563,K2-228 Bb,0.0168275570673837,0.108,2.69828,0.0338,0.1258,914.0,Primary Transit,K2-228 B,-0.25,0.71,0.65,4715.0,-2.2256240518579173,188548.86733657788,0.0787063104580214,4.326068458742911e+17,1.0923076923076922,0.0400254977244763,-1.4710832997223453,21.00591715976332,0.3706064604118179,2.5853436504324074,0.1661538461538461,,Predicted
1568,K2-230 b,0.0422074375736751,0.175,2.86041,0.0409,0.06,1529.0,Primary Transit,K2-230,0.1,1.11,1.39,5945.0,-1.742969305058623,119587.73800504836,0.089841064415117,7.467252205275107e+17,0.7985611510791368,0.0611800406235469,-1.388276691992658,27.13936430317849,0.3496002321345541,0.4133125361415749,0.1258992805755395,,Predicted
1572,K2-233 c,0.0133637953214779,0.119,7.06142,0.06687,0.0,728.0,Primary Transit,K2-233,0.07,0.8,0.74,4950.0,-2.128631785870608,166759.3205551325,0.0595002990179169,1.3426355722046414e+17,1.0810810810810811,0.0168521345565056,-1.1747686768000998,11.96351129056378,0.1416145761050893,1.974216729512566,0.1608108108108108,,Predicted
