name,mass,radius,orbital_period,semi_major_axis,detection_type,star_name,star_metallicity,star_mass,star_radius,star_teff,log_radius,kepler_ratio,orbital_velocity,thermal_equilibrium,star_compactness,radius_period_ratio,log_semi_major,star_mass_orbit_ratio,orbital_frequency,star_density,radius_normalized
Kepler-1805 b,,0.13784,8.847940445,0.0699,Primary Transit,Kepler-1805,0.1,0.585,0.596,3796.0,-1.981661686762463,229220.18266361195,0.04963806613549749,4.2496235838128856e+16,0.9815436241610738,0.015578766703599797,-1.1555228242543185,8.369098712446352,0.11302065223157139,2.76323032791618,0.23127516778523488
Kepler-1806 b,,0.2101,9.033320427,0.0813,Primary Transit,Kepler-1806,-0.039999999999999994,0.85,0.783,5078.0,-1.5601716711311824,151852.93646626067,0.05654874855837994,1.0059808070500371e+17,1.0855683269476373,0.023258335813265845,-1.0899094544059318,10.45510455104551,0.11070126517499213,1.7706537337118056,0.2683269476372925
Kepler-1807 b,,0.241228,10.86060047,0.0988,Primary Transit,Kepler-1807,-0.2337,1.27,1.646,6363.16,-1.4220127346311031,122302.92432065448,0.057158783261027475,1.6794902432098547e+17,0.7715674362089916,0.02221129491563002,-1.005243055412372,12.854251012145749,0.09207594025415798,0.28478310991002587,0.14655407047387606
Kepler-1808 b,,0.26987,23.3404007,0.1467,Primary Transit,Kepler-1808,-0.34,0.96,1.028,5491.0,-1.309814917414672,172554.4936573024,0.03949132221038713,4.2242104553694616e+16,0.9338521400778209,0.011562355054170085,-0.8335698861567173,6.543967280163599,0.042844165910142236,0.8836736173880575,0.26251945525291825
Kepler-1809 b,,0.13498,3.7572999,0.0435,Primary Transit,Kepler-1809,0.029999999999999995,0.808,0.799,4922.21,-2.0026286596668768,171507.82958972108,0.07274334445922509,3.102144614322825e+17,1.0112640801001251,0.0359247341421961,-1.3615107430453628,18.574712643678165,0.2661485712120025,1.5840577945525227,0.16893617021276594
Kepler-180 b,,0.134,13.817124,0.109,Primary Transit,Kepler-180,-0.194,0.84,1.06,5731.0,-2.0099154790312257,147419.79958084028,0.049566552234935064,9.079640177580347e+16,0.7924528301886792,0.009698110836958545,-0.9625735020593764,7.706422018348624,0.07237396146983989,0.7052801977471335,0.12641509433962264
Kepler-180 c,,0.269,41.885775,0.229,Primary Transit,Kepler-180,-0.194,0.84,1.06,5731.0,-1.313043899380298,146092.0771391018,0.03435174436533943,2.0570775719347856e+16,0.7924528301886792,0.006422228071463402,-0.640164517660112,3.6681222707423577,0.02387445379726172,0.7052801977471335,0.2537735849056604
Kepler-1810 b,,0.34954,101.1330032,0.4137,Primary Transit,Kepler-1810,0.1095,0.95,0.933,5453.7,-1.051137274643922,144453.89131251257,0.025702329401211678,5168850077776525.0,1.0182207931404073,0.0034562406824679365,-0.3833144791044878,2.2963500120860525,0.00988796899487308,1.16971126934448,0.3746409431939979
Kepler-1811 b,,0.3433,76.42230225,0.3462,Primary Transit,Kepler-1811,0.15999999999999998,1.02,1.21,5733.0,-1.0691505785184907,140753.44819200496,0.028463402557930305,9013088594878262.0,0.8429752066115703,0.004492144176407614,-0.4606729364606249,2.946273830155979,0.01308518548327298,0.575763408654853,0.28371900826446284
Kepler-1812 b,,0.207415,7.165219784,0.0765,Primary Transit,Kepler-1812,0.1,1.24,1.152,6317.0,-1.5730336617903935,114676.57862003247,0.06708289354536823,2.7209504760581334e+17,1.076388888888889,0.02894747212962812,-1.1163385648463824,16.209150326797385,0.13956306019153927,0.8110810372728054,0.18004774305555557
Kepler-1813 b,,0.12606,2.818160057,0.0364,Primary Transit,Kepler-1813,-0.22,0.812,0.787,5167.0,-2.070997294897173,164674.8055854691,0.0811550588169226,5.379613551022831e+17,1.031766200762389,0.044731313144149076,-1.438898616350944,22.307692307692307,0.35484144966007514,1.6658344230376219,0.16017789072426938
Kepler-1814 b,,0.21135,2.935359955,0.0371,Primary Transit,Kepler-1814,0.2,0.77,0.821,4761.0,-1.554239751969338,168733.37816559436,0.07941314812150957,3.732887543890563e+17,0.9378806333739343,0.07200139105256684,-1.4306260903849541,20.754716981132077,0.34067372156407305,1.3914296509766237,0.2574299634591961
Kepler-1814 c,,0.14765,0.626281977,0.0133,Primary Transit,Kepler-1814,0.2,0.77,0.821,4761.0,-1.9129106707922054,166718.92634309016,0.13343249152049044,2.904620806312629e+18,0.9378806333739343,0.23575642509667816,-1.8761483590329142,57.89473684210527,1.5967248567333434,1.3914296509766237,0.17984165651644338
Kepler-1815 b,,0.245242,12.19139957,0.0984,Primary Transit,Kepler-1815,-0.06,1.02,0.98,5730.0,-1.4055098008444402,155999.0075730201,0.050713245077117206,1.1133412262975907e+17,1.0408163265306123,0.02011598410763925,-1.0070049015686584,10.365853658536585,0.0820250369334749,1.0837321184200461,0.2502469387755102
Kepler-1816 b,,0.17557,91.50099945,0.3648,Primary Transit,Kepler-1816,-0.23,0.803,0.75,4906.0,-1.7397174552010197,172459.52542261174,0.02505006517783029,4353118766072373.0,1.0706666666666667,0.0019187768555024238,-0.4379451703436214,2.201206140350877,0.01092884237342612,1.9034074074074074,0.23409333333333335
Kepler-1817 b,,0.20279,44.29919815,0.2348,Primary Transit,Kepler-1817,0.15999999999999998,0.92,0.76,5318.0,-1.5955843181455647,151599.38962412308,0.03330290325189028,1.4507652580168556e+16,1.2105263157894737,0.004577735229277508,-0.6293019074244232,3.918228279386712,0.022573772026616243,2.0957865578072603,0.26682894736842105
Kepler-1818 b,,0.152878,4.644909859,0.055,Primary Transit,Kepler-1818,-0.08,1.07,1.289,5908.0,-1.878115061291631,129678.06219825937,0.07439868638683893,4.0275094450489126e+17,0.8301008533747092,0.032913017612986144,-1.2596373105057561,19.454545454545457,0.21528943087289307,0.49960298628468086,0.11860201706749418
Kepler-1819 b,,0.34825,16.48690033,0.1337,Primary Transit,Kepler-1819,0.21,1.01,1.144,5670.0,-1.054834666322222,113732.29507495082,0.05095329375172554,5.781884622132068e+16,0.8828671328671329,0.021122830430794506,-0.8738685927380155,7.554225878833208,0.060654215163803316,0.6745952834392368,0.3044143356643357
Kepler-181 Ab,,0.134,3.137845914,0.0391,Primary Transit,Kepler-181 A,-0.023,0.87,0.81,5153.84,-2.0099154790312257,164714.92571059428,0.07829337457732216,4.614984136666488e+17,1.074074074074074,0.04270445511748605,-1.407823242604133,22.250639386189256,0.31868996356332874,1.6370584881482608,0.1654320987654321
Kepler-181 Ac,,0.2195,4.302139338,0.0482,Primary Transit,Kepler-181 A,-0.023,0.87,0.81,5153.84,-1.516403046466911,165282.86404756134,0.07039510067259845,3.036894121131306e+17,1.074074074074074,0.05102112757278621,-1.3169529617611504,18.04979253112033,0.23244249463683922,1.6370584881482608,0.27098765432098765
Kepler-1820 b,,0.278243,31.03249931,0.1964,Primary Transit,Kepler-1820,0.07,0.98,1.0496,5563.0,-1.2792604463756356,127118.58749123105,0.03976533059753964,2.4828659513995324e+16,0.9336890243902438,0.008966180816455806,-0.7068585165490692,4.989816700610998,0.032224281712229255,0.847529082280913,0.26509432164634145
Kepler-1821 b,,0.23124,16.45809937,0.1244,Primary Transit,Kepler-1821,0.104,0.97,0.9468,5524.03,-1.4642991467678617,140701.3353683159,0.04749201196572557,6.01704629893388e+16,1.024503591043515,0.014050225047340931,-0.9051796196452001,7.797427652733119,0.060760357409362274,1.1428704045543074,0.24423320659062106
Kepler-1822 b,,0.23615,22.13339996,0.1416,Primary Transit,Kepler-1822,-0.32,0.92,0.844,5329.0,-1.443288082640011,172546.6388869108,0.040197124757358316,4.022132508488945e+16,1.090047393364929,0.010669395593391699,-0.8489367466462497,6.497175141242938,0.04518058688711285,1.5302433028303062,0.27979857819905213
Kepler-1823 b,,0.1861,21.10339928,0.1528,Primary Transit,Kepler-1823,0.06,1.19,1.207,6198.0,-1.6814711153339321,124834.54111733897,0.04549365257221446,6.320618517008923e+16,0.9859154929577464,0.008818484526157341,-0.8158766457603289,7.787958115183246,0.04738573093045321,0.6767451485759651,0.15418392709196352
Kepler-1824 b,,0.212438,95.61100006,0.4267,Primary Transit,Kepler-1824,0.2,1.25,1.16,6319.0,-1.5491050978951506,117665.13380611056,0.028041074446361457,8756854540602507.0,1.0775862068965518,0.0022218991524687124,-0.3698773571406879,2.929458636044059,0.010459047592562123,0.8008220919266884,0.18313620689655172
Kepler-1825 b,,0.12686,1.025869966,0.0187,Primary Transit,Kepler-1825,0.0717,0.835,0.716,5021.85,-2.064671162776386,160938.44878968288,0.11453261050461272,1.8187446659514565e+18,1.1662011173184357,0.12366089680414721,-1.728158393463501,44.652406417112296,0.9747824121405266,2.274821941649831,0.17717877094972068
Kepler-1826 b,,0.13159,1.615360022,0.0213,Primary Transit,Kepler-1826,-0.28,0.592,0.6048,3890.0,-2.028064250820088,270022.435815136,0.0828495476056329,5.047068491921797e+17,0.9788359788359787,0.081461716402438,-1.6716203965612624,27.793427230046948,0.619057043866844,2.6760015413398577,0.21757605820105821
Kepler-1827 b,,0.16558,3.700619936,0.0455,Primary Transit,Kepler-1827,-0.124,0.915,2.018,5387.0,-1.7983008172714772,145383.3856209503,0.07725325389282861,4.0678516740169594e+17,0.4534192269573836,0.044743854506435865,-1.3419886033428876,20.10989010989011,0.2702249939994919,0.11134163857231982,0.08205153617443015
Kepler-1828 b,,0.188769,10.2737999,0.0924,Primary Transit,Kepler-1828,-0.022,0.97,0.959,5528.0,-1.667231233667452,133796.97419296333,0.05650940528668402,1.0937755096871499e+17,1.0114702815432743,0.018373824859096194,-1.0343280287798933,10.497835497835498,0.09733496950821477,1.0998055646939258,0.19683941605839417
Kepler-1829 b,,0.221145,5.186719894,0.0559,Primary Transit,Kepler-1829,0.0,0.84,0.828,5055.0,-1.5089366840122442,154010.4415239488,0.0677171826991548,2.0895897243372397e+17,1.0144927536231885,0.042636773243880134,-1.2525881921135766,15.026833631484795,0.19280007797544657,1.479749751486599,0.26708333333333334
Kepler-182 b,,0.23,9.825792,0.096,Primary Transit,Kepler-182,0.077,1.14,1.15,6250.0,-1.4696759700589417,109124.29066666667,0.06138800714377429,1.655684577094184e+17,0.9913043478260869,0.023407782293783545,-1.0177287669604316,11.874999999999998,0.10177296649471107,0.7495685049724665,0.2
Kepler-182 c,,0.306,20.684342,0.157,Primary Transit,Kepler-182,0.077,1.14,1.15,6250.0,-1.1841701770297564,110556.5461300775,0.0476911517527217,6.190429251693781e+16,0.9913043478260869,0.014793799096920753,-0.8041003475907662,7.261146496815286,0.048345748682747554,0.7495685049724665,0.26608695652173914
Kepler-1830 b,,0.297076,56.49330139,0.3259,Primary Transit,Kepler-1830,0.1498,1.22,1.75,6273.82,-1.2137672806583841,92202.10339923063,0.036246599884004894,1.4586782134491374e+16,0.6971428571428572,0.005258605758391491,-0.4869156395348558,3.743479594967781,0.017701213690744087,0.22763848396501457,0.1697577142857143
Kepler-1831 b,,0.1758,5.78387022,0.0655,Primary Transit,Kepler-1831,0.07,1.03,0.948,5774.0,-1.7384082937310603,119045.55366060481,0.07115454219515024,2.5907441024037664e+17,1.0864978902953588,0.030394872864211674,-1.1837587000082168,15.725190839694656,0.17289461242441226,1.2089607816315038,0.18544303797468356
Kepler-1832 b,,0.10947,3.138789892,0.037,Primary Transit,Kepler-1832,-0.42,0.91,0.811,5278.15,-2.212104739865671,194499.87140191844,0.07406607780857626,5.6692220165407725e+17,1.122071516646116,0.034876498194100845,-1.431798275933005,24.594594594594597,0.3185941188828067,1.7059992255775867,0.13498150431565967
Kepler-1833 Ab,,0.116,6.892129898,0.0771,Primary Transit,Kepler-1833 A,0.142,1.15,1.481,6100.88,-2.1541650878757723,103643.90655930764,0.07028793629152608,2.330564759209362e+17,0.776502363268062,0.01683079131077631,-1.112945621949043,14.91569390402075,0.14509302854117506,0.35402396744907105,0.07832545577312626
Kepler-1834 b,,0.13016,4.603010178,0.0496,Primary Transit,Kepler-1834,0.15999999999999998,0.775,0.7451,4798.0,-2.0389908160713546,173635.6275114056,0.06770482340569517,2.1541583344433533e+17,1.040128841766206,0.02827714798939556,-1.3045183235098026,15.625000000000002,0.2172491394391177,1.8735186140399582,0.17468796134747014
Kepler-1834 c,,0.1299,0.766691983,0.015,Primary Transit,Kepler-1834,0.15999999999999998,0.775,0.7451,4798.0,-2.0409903553055835,174167.8805322881,0.12292782720762295,2.3553662969174047e+18,1.040128841766206,0.1694291878359187,-1.8239087409443189,51.66666666666667,1.3043047562426384,1.8735186140399582,0.1743390148973292
Kepler-1835 b,,0.315267,11.96409988,0.0997,Primary Transit,Kepler-1835,-0.26,1.01,1.133,5672.0,-1.1543353801350458,144435.71147746753,0.05235944044340466,1.0412489394653933e+17,0.8914386584289496,0.02635108392291356,-1.0013048416883443,10.130391173520563,0.08358338780434856,0.6944350683295952,0.2782586054721977
Kepler-1836 b,,0.22777,5.254169941,0.0602,Primary Transit,Kepler-1836,-0.14,1.03,1.022,5762.0,-1.4794189311103656,126537.35647067521,0.07199001169349713,3.04158552889796e+17,1.0078277886497065,0.0433503298442322,-1.2204035087421754,17.109634551495017,0.19032502017048863,0.9649049565620024,0.22286692759295498
Kepler-1837 b,,0.18438,5.906089783,0.065,Primary Transit,Kepler-1837,-0.02,0.99,0.975,5619.0,-1.690756433611689,127016.4643599708,0.06915015856044482,2.3594425929749606e+17,1.0153846153846153,0.031218624635662773,-1.1870866433571443,15.23076923076923,0.16931676231512516,1.0681231983007131,0.1891076923076923
Kepler-1838 b,,0.1481,12.14680004,0.1096,Primary Transit,Kepler-1838,0.046,1.119,1.698,6031.59,-1.909867557708384,112070.70449309662,0.056692882685083094,1.1018085590390312e+17,0.6590106007067138,0.012192511567844991,-0.9601894458516497,10.20985401459854,0.08232620910091148,0.22856884240820763,0.08722025912838635
Kepler-1839 b,,0.17388,5.056759834,0.0583,Primary Transit,Kepler-1839,-0.039999999999999994,1.0,1.309,5633.0,-1.7493898728615458,129044.34903498544,0.07243960864932188,2.9622512773720864e+17,0.7639419404125287,0.03438565518395549,-1.234331445240986,17.152658662092627,0.19775509077499132,0.4458420842790371,0.1328342245989305
Kepler-183 b,,0.184,5.687945,0.064,Primary Transit,Kepler-183,0.026,1.1124,0.96,5888.0,-1.6928195213731514,123415.82612237931,0.0706975647021013,2.93434556416e+17,0.9957332605531296,0.032349117299833245,-1.193820026016113,11.632943684351554,0.17581042010778936,1.1466409255295227,0.19166666666666668
Kepler-183 c,,0.203,11.637071,0.103,Primary Transit,Kepler-183,0.026,1.1124,0.96,5888.0,-1.5945492999403497,123929.78434599041,0.05561262680613509,1.1329135103025131e+17,0.9957332605531296,0.017444252080270027,-0.9871627752948278,11.632943684351554,0.08593227625748781,1.1466409255295227,0.21145833333333336
Kepler-1840 b,,0.24775,131.1900024,0.4644,Primary Transit,Kepler-1840,-0.03799999999999999,0.75,0.7738,4679.82,-1.3953351057720398,171840.230600258,0.022241872118863533,2223986641699872.0,0.9692426983716722,0.0018884823192899035,-0.33310778893346377,1.6149870801033592,0.007622532065751376,1.6187325033976054,0.32017317136210904
Kepler-1841 b,,0.13284,25.88599968,0.1606,Primary Transit,Kepler-1841,-0.12,0.92,0.856,5315.0,-2.018609882473591,161768.23985513885,0.03898167244097878,3.0940119985167124e+16,1.074766355140187,0.005131731501280773,-0.7942544590573379,5.728518057285181,0.038630920666070254,1.46678524753825,0.1551869158878505
Kepler-1842 b,,0.209974,14.02639961,0.116,Primary Transit,Kepler-1842,0.06,0.98,1.039,5578.0,-1.5607715654535097,126042.91766998451,0.05196269291466679,7.194457663191557e+16,0.9432146294513957,0.014969914292923813,-0.9355420107730815,8.448275862068964,0.07129413304944332,0.8737343965067802,0.20209239653512995
Kepler-1843 b,,0.24168,25.54339981,0.171,Primary Transit,Kepler-1843,-0.2,1.02,2.2969,5281.7,-1.4201407419037204,130487.54819616771,0.04206271269759017,2.6613543180767644e+16,0.44407679916409076,0.009461543952555,-0.7670038896078462,5.964912280701754,0.03914905640746027,0.08417321366471954,0.1052200792372328
Kepler-1844 b,,0.273425,3.924510002,0.0478,Primary Transit,Kepler-1844,-0.18,1.0,1.362,5633.0,-1.2967279177608477,141022.10425323754,0.07652834558457682,4.406595754690573e+17,0.7342143906020557,0.06967111814230509,-1.320572103387881,20.920502092050206,0.25480888046925154,0.3957935178907107,0.20075256975036707
Kepler-1845 b,,0.21751,11.60649967,0.0885,Primary Transit,Kepler-1845,-0.0316,0.786,0.707,4836.97,-1.5255104524988143,194344.70593348937,0.047909526170295695,6.988871151886006e+16,1.111739745403112,0.018740361537441894,-1.0530567293021746,8.881355932203391,0.08615862046545857,2.2241511844639317,0.3076520509193777
Kepler-1846 b,,0.157348,14.82009983,0.1089,Primary Transit,Kepler-1846,0.275,0.8,0.7548,4895.16,-1.849295366070454,170066.43931032412,0.0461696539025174,4.841855299216716e+16,1.0598834128245893,0.010617202434863759,-0.9629721202442251,7.346189164370983,0.06747592873670946,1.860348517456112,0.20846316905140433
Kepler-1847 b,,0.244903,11.12969971,0.0989,Primary Transit,Kepler-1847,-0.18,1.041,0.964,5892.0,-1.406893065201127,128049.53886877038,0.05583322489120967,1.232135213292523e+17,1.079875518672199,0.022004457117558655,-1.0048037084028205,10.525783619817997,0.08984968382403913,1.1620361205387726,0.254048755186722
Kepler-1848 b,,0.125686,5.604020119,0.0563,Primary Transit,Kepler-1848,0.0,0.769,0.81,4772.0,-2.073968545881496,175984.4061500037,0.06312313754814532,1.636006219208364e+17,0.9493827160493826,0.022427828118223782,-1.2494916051486538,13.658969804618117,0.17844332796193516,1.44700916940921,0.1551679012345679
Kepler-1849 b,,0.212938,57.29290009,0.2597,Primary Transit,Kepler-1849,-0.1,0.75,0.707,4687.0,-1.5467542354568697,187406.9805706985,0.02848072312121176,7155432922068650.0,1.0608203677510608,0.003716655984694455,-0.5855280503706973,2.887947631882942,0.01745416968645547,2.1222816645648206,0.30118528995756716
Kepler-184 b,,0.211,10.687576,0.092,Primary Transit,Kepler-184,-0.338,0.7584,0.87,5788.0,-1.5558971455060706,146688.12252888962,0.05408645031020336,1.3259844623004917e+17,0.9957332605531296,0.019742549667015233,-1.0362121726544447,11.632943684351554,0.09356658609959827,1.1466409255295227,0.2425287356321839
Kepler-184 c,,0.176,20.303005,0.141,Primary Transit,Kepler-184,-0.338,0.7584,0.87,5788.0,-1.7372712839439852,147049.41637852494,0.043635369656478025,5.645154916207114e+16,0.9957332605531296,0.008668667519906536,-0.8507808873446201,11.632943684351554,0.049253792726741685,1.1466409255295227,0.20229885057471264
Kepler-184 d,,0.222,29.022358,0.179,Primary Transit,Kepler-184,-0.338,0.7584,0.87,5788.0,-1.5050778971098575,146860.93775453625,0.038752542780471036,3.5027410158582316e+16,0.9957332605531296,0.007649275086469542,-0.7471469690201068,11.632943684351554,0.03445619408319613,1.1466409255295227,0.25517241379310346
Kepler-1850 b,,0.06504,1.385800004,0.0206,Primary Transit,Kepler-1850,-0.22,0.678,0.697,4337.0,-2.732752813742582,219684.5199082662,0.09339992564172303,8.337258129082877e+17,0.9727403156384506,0.04693317925549667,-1.6861327796308465,32.9126213592233,0.7216048471017322,2.002310199354995,0.0933142037302726
